============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(250 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,2042216E+06   5751394E-03  ,8168E+02 -,2955E+01   ,9983894  ,0507529  ,0253522
T    2  1 ,2038286E+06   5752466E-03  ,2156E+01  ,6020E+02   ,9997239 -,0021520  ,0233993
T    3  1 ,2038413E+06   5751408E-03 -,9132E+02  ,3960E+02   ,9995327 -,0252332 -,0172517
T    4  1 ,2041381E+06   5750739E-03  ,7270E+02 -,5103E+02   ,9941894  ,1071152  ,0106679
T    5  1 ,2045847E+06   5750710E-03  ,2200E+03 -,5649E+02   ,9795084  ,1607130 -,1213860
T    6  1 ,2030376E+06   5752220E-03  ,1405E+03  ,6764E+00   ,9998774  ,0052198  ,0147629
T    7  1 ,2045416E+06   5751698E-03 -,1641E+02  ,1600E+03   ,9999506 -,0037255  ,0092145
T    8  1 ,2028845E+06   5750768E-03 -,9727E+02  ,5597E+02   ,9980611 -,0374951  ,0496810
T    9  1 ,2046754E+06   5751675E-03  ,2232E+02  ,8555E+01   ,9931426  ,0120732  ,1162838
T   10  1 ,2040536E+06   5752557E-03  ,3776E+01  ,1826E+02   ,9997309 -,0229775 -,0031928
T   11  1 ,2009405E+06   5752729E-03  ,4338E+01  ,2956E+01   ,9998150  ,0186825  ,0045715
T   12  1 ,2025710E+06   5751381E-03 -,3592E+02 -,8465E+01   ,9992167 -,0353444 -,0177971
T   13  1 ,2042463E+06   5751047E-03 -,7580E+02 -,8589E+02   ,9999257  ,0097703 -,0072843
T   14  1 ,2049882E+06   5751374E-03 -,1210E+03  ,1113E+03   ,9991739 -,0279103  ,0295379
T   15  1 ,2030327E+06   5752540E-03  ,5008E+02  ,2213E+02   ,9995971  ,0092460  ,0268341
T   16  1 ,2042112E+06   5751987E-03  ,2022E+03  ,7279E+02   ,9986837  ,0369809  ,0355432
T   17  1 ,2022846E+06   5752407E-03 -,1494E+02  ,6153E+02   ,9999226 -,0033057  ,0119921
T   18  1 ,2044984E+06   5752799E-03 -,6448E+01  ,2636E+02   ,9999823 -,0040179  ,0043955
T   19  1 ,2034734E+06   5752475E-03  ,1536E+02 -,1454E+03   ,9948232  ,0197429 -,0996846
T   20  1 ,2034833E+06   5751244E-03  ,2809E+02  ,1606E+03   ,9990152  ,0025205  ,0442966
T   21  1 ,2036063E+06   5751169E-03 -,4249E+02  ,7624E+02   ,9991929 -,0253506  ,0311606
T   22  1 ,2027148E+06   5751468E-03 -,6223E+02  ,1411E+02   ,9987105 -,0445115  ,0244130
T   23  1 ,2051611E+06   5751603E-03 -,7944E+02  ,4949E+01   ,9995050 -,0270040 -,0161388
T   24  1 ,2038712E+06   5751643E-03 -,2139E+02 -,3733E+01   ,9995554  ,0165504 -,0248004
T   25  1 ,2042364E+06   5751872E-03  ,8000E+01 -,3445E+02   ,9972102 -,0568219 -,0484058
T   26  1 ,2055755E+06   5750740E-03  ,1232E+03 -,1213E+03   ,9977836  ,0663244  ,0053840
T   27  1 ,2045334E+06   5750539E-03 -,1048E+02 -,1123E+03   ,9995951 -,0255119 -,0125995
T   28  1 ,2025209E+06   5752537E-03 -,2168E+03 -,2180E+03   ,9977488 -,0604036 -,0291330
T   29  1 ,2041751E+06   5750214E-03 -,9555E+02 -,1706E+03   ,9989920 -,0138191 -,0427082
T   30  1 ,2039732E+06   5752427E-03 -,4764E+02  ,2113E+03   ,9986267  ,0054949  ,0521001
T   31  1 ,2032056E+06   5752300E-03  ,1552E+02 -,2832E+02   ,9990612  ,0362696 -,0236893
T   32  1 ,2030975E+06   5752362E-03 -,5992E+02  ,1483E+03   ,9995401 -,0092046  ,0288940
T   33  1 ,2025031E+06   5751350E-03  ,5642E+02 -,4455E+02   ,9990523 -,0063471 -,0430595
T   34  1 ,2021519E+06   5752319E-03 -,1020E+02 -,6216E+02   ,9995477  ,0144385 -,0263813
T   35  1 ,2042682E+06   5750140E-03 -,3532E+02 -,2525E+03   ,9979333 -,0121867 -,0630925
T   36  1 ,2025858E+06   5751489E-03  ,2339E+02 -,9225E+02   ,9995797 -,0090651 -,0275347
T   37  1 ,2028348E+06   5751169E-03  ,6442E+01  ,1124E+03   ,9995688 -,0164034  ,0243526
T   38  1 ,2028116E+06   5750422E-03 -,1114E+03  ,2206E+02   ,9996566  ,0215470  ,0149147
T   39  1 ,2043626E+06   5750622E-03  ,2734E+02 -,1137E+03   ,9995997 -,0049747 -,0278521
T   40  1 ,2041176E+06   5750629E-03 -,9991E+02 -,1668E+03   ,9999843  ,0032170 -,0045870
T   41  1 ,2036067E+06   5752631E-03 -,3466E+02  ,2333E+02   ,9997572 -,0206105  ,0077896
T   42  1 ,2034816E+06   5751350E-03  ,3316E+02 -,1882E+03   ,9701327 -,2086037 -,1238026
T   43  1 ,2040596E+06   5751065E-03 -,3563E+02 -,3330E+02   ,9963167  ,0156146  ,0843160
T   44  1 ,2025973E+06   5750086E-03 -,1347E+03 -,1679E+01   ,9970527 -,0296981 -,0707392
