T,1,1,0.2042216E+06,5751394E-03,0.8168E+02,-0.2955E+01,0.9983894,0.0507529,0.0253522
T,2,1,0.2038286E+06,5752466E-03,0.2156E+01,0.6020E+02,0.9997239,-0.0021520,0.0233993
T,3,1,0.2038413E+06,5751408E-03,-0.9132E+02,0.3960E+02,0.9995327,-0.0252332,-0.0172517
T,4,1,0.2041381E+06,5750739E-03,0.7270E+02,-0.5103E+02,0.9941894,0.1071152,0.0106679
T,5,1,0.2045847E+06,5750710E-03,0.2200E+03,-0.5649E+02,0.9795084,0.1607130,-0.1213860
T,6,1,0.2030376E+06,5752220E-03,0.1405E+03,0.6764E+00,0.9998774,0.0052198,0.0147629
T,7,1,0.2045416E+06,5751698E-03,-0.1641E+02,0.1600E+03,0.9999506,-0.0037255,0.0092145
T,8,1,0.2028845E+06,5750768E-03,-0.9727E+02,0.5597E+02,0.9980611,-0.0374951,0.0496810
T,9,1,0.2046754E+06,5751675E-03,0.2232E+02,0.8555E+01,0.9931426,0.0120732,0.1162838
T,10,1,0.2040536E+06,5752557E-03,0.3776E+01,0.1826E+02,0.9997309,-0.0229775,-0.0031928
T,11,1,0.2009405E+06,5752729E-03,0.4338E+01,0.2956E+01,0.9998150,0.0186825,0.0045715
T,12,1,0.2025710E+06,5751381E-03,-0.3592E+02,-0.8465E+01,0.9992167,-0.0353444,-0.0177971
T,13,1,0.2042463E+06,5751047E-03,-0.7580E+02,-0.8589E+02,0.9999257,0.0097703,-0.0072843
T,14,1,0.2049882E+06,5751374E-03,-0.1210E+03,0.1113E+03,0.9991739,-0.0279103,0.0295379
T,15,1,0.2030327E+06,5752540E-03,0.5008E+02,0.2213E+02,0.9995971,0.0092460,0.0268341
T,16,1,0.2042112E+06,5751987E-03,0.2022E+03,0.7279E+02,0.9986837,0.0369809,0.0355432
T,17,1,0.2022846E+06,5752407E-03,-0.1494E+02,0.6153E+02,0.9999226,-0.0033057,0.0119921
T,18,1,0.2044984E+06,5752799E-03,-0.6448E+01,0.2636E+02,0.9999823,-0.0040179,0.0043955
T,19,1,0.2034734E+06,5752475E-03,0.1536E+02,-0.1454E+03,0.9948232,0.0197429,-0.0996846
T,20,1,0.2034833E+06,5751244E-03,0.2809E+02,0.1606E+03,0.9990152,0.0025205,0.0442966
T,21,1,0.2036063E+06,5751169E-03,-0.4249E+02,0.7624E+02,0.9991929,-0.0253506,0.0311606
T,22,1,0.2027148E+06,5751468E-03,-0.6223E+02,0.1411E+02,0.9987105,-0.0445115,0.0244130
T,23,1,0.2051611E+06,5751603E-03,-0.7944E+02,0.4949E+01,0.9995050,-0.0270040,-0.0161388
T,24,1,0.2038712E+06,5751643E-03,-0.2139E+02,-0.3733E+01,0.9995554,0.0165504,-0.0248004
T,25,1,0.2042364E+06,5751872E-03,0.8000E+01,-0.3445E+02,0.9972102,-0.0568219,-0.0484058
T,26,1,0.2055755E+06,5750740E-03,0.1232E+03,-0.1213E+03,0.9977836,0.0663244,0.0053840
T,27,1,0.2045334E+06,5750539E-03,-0.1048E+02,-0.1123E+03,0.9995951,-0.0255119,-0.0125995
T,28,1,0.2025209E+06,5752537E-03,-0.2168E+03,-0.2180E+03,0.9977488,-0.0604036,-0.0291330
T,29,1,0.2041751E+06,5750214E-03,-0.9555E+02,-0.1706E+03,0.9989920,-0.0138191,-0.0427082
T,30,1,0.2039732E+06,5752427E-03,-0.4764E+02,0.2113E+03,0.9986267,0.0054949,0.0521001
