============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(160 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  2 ,5693370E+05   5750958E-03  ,3235E+03 -,7019E+02   ,9276190  ,3714326 -,0395061
T    2  2 ,5694859E+05   5750471E-03 -,1479E+03 -,1542E+03   ,9968060 -,0600716 -,0526229
T    3  2 ,5680037E+05   5750762E-03  ,1684E+02 -,2775E+03   ,9768500  ,1905346  ,0972655
T    4  2 ,5513292E+05   5751356E-03 -,2484E+03  ,3525E+03   ,7665632 -,5981029  ,2337813
T    5  2 ,5606720E+05   5752013E-03  ,8321E+03 -,1095E+03   ,8917138  ,4040797 -,2038776
T    6  2 ,5506481E+05   5751013E-03 -,2058E+01  ,1486E+03   ,9483182 -,2161719  ,2322978
T    7  2 ,5795819E+05   5750550E-03 -,6108E+03  ,5388E+02   ,9903616 -,1300592 -,0476286
T    8  2 ,5431905E+05   5750697E-03 -,2270E+03 -,9653E+03   ,9595572 -,1172616 -,2559291
T    9  2 ,5682018E+05   5751163E-03 -,2653E+03  ,1235E+03   ,9627207 -,2550443  ,0901176
T   10  2 ,5625950E+05   5750287E-03  ,3471E+02 -,1694E+03   ,9812429  ,1927287 -,0042518
T   11  2 ,5389116E+05   5750458E-03  ,4993E+02  ,6222E+02   ,9584416  ,2555856  ,1267505
T   12  2 ,5646069E+05   5750682E-03  ,1179E+03  ,1989E+03   ,9698169  ,0784577  ,2308670
T   13  2 ,5671648E+05   5752880E-03  ,7459E+02 -,1650E+03   ,9996334  ,0265097 -,0055132
T   14  2 ,5829907E+05   5750483E-03  ,6515E+03 -,9407E+02   ,9573396  ,2878416 -,0254583
T   15  2 ,5535883E+05   5751129E-03  ,2039E+03  ,1087E+03   ,9917029  ,0773786  ,1026540
T   16  2 ,5786904E+05   5750888E-03  ,4931E+03  ,5132E+03   ,9950547  ,0025065 -,0992972
T   17  2 ,5582248E+05   5751637E-03  ,3049E+03 -,1838E+03   ,9938940  ,0791463 -,0768802
T   18  2 ,5728074E+05   5752507E-03 -,1922E+02 -,6251E+02   ,9969525 -,0163172  ,0762860
T   19  2 ,5310689E+05   5750502E-03  ,1595E+02  ,5591E+03   ,8641044  ,1653474  ,4753775
T   20  2 ,5770990E+05   5751473E-03  ,5867E+03  ,1976E+03   ,9890498  ,1393020  ,0487382
T   21  2 ,5690039E+05   5750002E-03  ,1849E+03 -,5125E+02   ,9842040  ,1661310  ,0611801
T   22  2 ,5723532E+05   5751615E-03 -,5044E+01  ,2584E+03   ,9971309  ,0713734 -,0252143
T   23  2 ,6000717E+05   5751066E-03 -,1962E+03 -,1733E+03   ,9838935 -,1780542 -,0158199
T   24  2 ,5875456E+05   5751287E-03  ,4028E+03 -,1748E+03   ,9815734  ,1727275 -,0817242
T   25  2 ,5679355E+05   5750078E-03 -,1036E+03 -,1833E+03   ,9131947 -,1388529 -,3831387
T   26  2 ,5726619E+05   5752178E-03 -,3100E+03  ,2203E+03   ,9947761  ,0118531  ,1013907
T   27  2 ,5722805E+05   5751267E-03  ,3067E+03  ,8149E+02   ,9825373 -,1849244  ,0205755
T   28  2 ,5396890E+05   5750118E-03 -,8643E+02 -,3696E+03   ,7873819  ,6037532  ,1245466
T   29  2 ,5755570E+05   5752007E-03 -,7577E+02  ,9520E+02   ,9982161  ,0449011 -,0393505
T   30  2 ,5505336E+05   5752614E-03  ,1347E+03 -,1024E+03   ,9971335 -,0157626  ,0740017
T   31  2 ,5594452E+05   5752632E-03 -,3184E+03  ,7373E+02   ,9703808 -,2202267  ,0993039
T   32  2 ,5690782E+05   5752608E-03 -,2733E+03 -,4046E+02   ,9986209 -,0154560 -,0501742
T   33  2 ,5459065E+05   5750340E-03 -,5867E+02  ,2550E+03   ,9910739  ,0383580  ,1276760
T   35  2 ,5299702E+05   5752560E-03  ,1938E+02 -,2076E+03   ,9245063 -,3034721 -,2306354
T   36  2 ,5475771E+05   5751442E-03  ,2440E+03  ,5811E+02   ,9655995  ,2548462  ,0516824
T   37  2 ,5384796E+05   5750294E-03  ,2853E+03  ,2493E+03   ,9920486 -,1249637 -,0149576
T   38  2 ,5717949E+05   5751596E-03 -,2918E+03 -,4314E+03   ,9315735 -,3584249 -,0608469
T   39  2 ,5837003E+05   5752924E-03  ,2266E+03  ,4168E+02   ,9976228 -,0640575 -,0254040
T   40  2 ,5455657E+05   5751522E-03 -,7281E+02 -,1891E+03   ,9944652  ,0083675 -,1047324
T   41  2 ,5466175E+05   5750344E-03  ,6664E+03  ,1940E+03   ,9193051  ,3648315 -,1475675
T   42  2 ,5770285E+05   5751584E-03 -,1075E+03 -,3391E+03   ,9417383 -,1111272 -,3174582
T   43  2 ,5704676E+05   5752486E-03 -,3165E+03 -,2162E+03   ,9974070 -,0048719 -,0718021
T   44  2 ,5257674E+05   5750275E-03  ,1889E+03 -,3024E+03   ,9198003  ,1375468 -,3674892
T   46  2 ,5566015E+05   5752971E-03 -,6211E+02  ,4499E+02   ,9956265 -,0429069 -,0829875
T   47  2 ,5712786E+05   5750249E-03  ,1093E+03 -,8292E+02   ,9923694  ,0722161 -,0999393
