T,1,2,0.7009362E+05,5751471E-03,0.2784E+03,-0.5374E+02,0.9500406,0.3120391,-0.0073830
T,2,2,0.7010253E+05,5752529E-03,-0.1607E+03,0.9659E+02,0.9974442,-0.0599254,0.0389115
T,3,2,0.6970016E+05,5752455E-03,-0.2504E+03,-0.5295E+02,0.9840992,0.0825848,-0.1572529
T,4,2,0.6870208E+05,5750706E-03,-0.1604E+03,0.3170E+03,0.8381568,-0.4803422,0.2583885
T,5,2,0.6975214E+05,5751414E-03,0.4249E+03,-0.6105E+03,0.9099329,0.0944580,-0.4038563
T,6,2,0.6826337E+05,5752904E-03,0.1995E+02,0.1202E+03,0.9678038,-0.1460271,0.2050168
T,7,2,0.7136179E+05,5751122E-03,-0.4148E+03,-0.2989E+03,0.9898232,-0.0020427,-0.1422880
T,8,2,0.6826350E+05,5751611E-03,0.4976E+03,0.5635E+03,0.9400022,0.3293899,0.0888719
T,9,2,0.7010186E+05,5750638E-03,0.8106E+01,-0.2451E+03,0.9669917,-0.0772879,-0.2428039
T,10,2,0.6908172E+05,5750470E-03,-0.1443E+03,-0.5199E+02,0.9961676,-0.0829917,-0.0276143
T,11,2,0.6678528E+05,5752448E-03,-0.3487E+02,-0.8271E+02,0.9968562,-0.0522178,-0.0595904
T,12,2,0.6947732E+05,5752732E-03,0.6259E+01,-0.1614E+03,0.9730299,-0.0277943,-0.2289985
T,13,2,0.6947838E+05,5752295E-03,0.1241E+03,0.5641E+02,0.9966908,-0.0795750,-0.0165923
T,14,2,0.7182750E+05,5751591E-03,0.3051E+03,-0.5182E+03,0.9683357,0.2311350,-0.0943537
T,15,2,0.6813608E+05,5750921E-03,-0.5443E+02,0.2045E+03,0.9920316,-0.1236144,0.0243455
T,16,2,0.6932958E+05,5750754E-03,0.5866E+03,0.3664E+03,0.9944984,-0.0840185,-0.0625603
T,17,2,0.6874979E+05,5752609E-03,0.1592E+03,-0.1685E+03,0.9945000,0.0702635,-0.0776709
T,18,2,0.7013920E+05,5752730E-03,0.8734E+02,0.4183E+02,0.9935825,0.1118299,-0.0169695
T,19,2,0.6699428E+05,5752277E-03,-0.4194E+02,0.3927E+03,0.9043635,0.0717917,0.4206811
T,20,2,0.7130084E+05,5751327E-03,0.1436E+03,0.5032E+03,0.9810674,0.1472128,0.1258375
T,21,2,0.7021218E+05,5750681E-03,0.6223E+02,-0.1003E+03,0.9843434,0.1131558,0.1351437
T,22,2,0.6994994E+05,5751632E-03,-0.2205E+03,-0.3444E+02,0.9952993,-0.0164486,0.0954398
T,23,2,0.7264255E+05,5751036E-03,0.5337E+02,-0.2453E+03,0.9709548,-0.1902751,-0.1450593
T,24,2,0.7171541E+05,5752792E-03,-0.1976E+01,-0.2952E+03,0.9889726,0.0024736,-0.1480780
T,25,2,0.6940515E+05,5751576E-03,0.3757E+03,-0.3008E+02,0.8763479,0.4326911,-0.2116428
T,26,2,0.7056616E+05,5751794E-03,0.4355E+03,0.3284E+03,0.9790005,0.1832496,0.0893172
T,27,2,0.7076431E+05,5751274E-03,0.1033E+02,-0.3366E+03,0.9962263,-0.0384293,0.0778221
T,28,2,0.6747707E+05,5751123E-03,0.3568E+03,-0.2293E+03,0.9697713,0.2329911,0.0725179
T,29,2,0.7091208E+05,5750251E-03,0.2816E+03,-0.2769E+03,0.8905529,0.1945978,0.4111535
T,30,2,0.6684531E+05,5751865E-03,-0.1578E+03,0.2124E+02,0.9828624,-0.1325557,0.1281035
T,31,2,0.6971355E+05,5750343E-03,0.1588E+03,-0.1877E+03,0.9920289,0.0746679,-0.1015058
T,32,2,0.6993096E+05,5750474E-03,-0.8918E+01,0.2404E+03,0.9998373,0.0146705,0.0104957
T,33,2,0.6789698E+05,5751714E-03,0.2677E+03,-0.3054E+02,0.9861475,0.1640931,-0.0242184
T,35,2,0.6542687E+05,5752376E-03,0.5291E+02,0.1643E+03,0.9447270,0.3240413,0.0498809
T,36,2,0.6766074E+05,5752296E-03,-0.1761E+01,-0.2163E+03,0.9784124,0.0429183,-0.2021564
T,37,2,0.6673836E+05,5752448E-03,-0.1914E+03,-0.2758E+03,0.9950211,0.0837427,0.0540394
T,38,2,0.7043253E+05,5750643E-03,0.2023E+03,0.4024E+03,0.9266971,0.3431389,0.1532589
T,39,2,0.7183326E+05,5752541E-03,-0.2079E+03,-0.7427E+02,0.9937481,-0.0872658,0.0696374
T,40,2,0.6720577E+05,5752035E-03,-0.8509E+02,-0.1430E+03,0.9932225,0.0244712,-0.1136233
T,41,2,0.6866448E+05,5750076E-03,0.1258E+03,-0.5571E+03,0.9294467,-0.2619934,-0.2597851
T,42,2,0.7152748E+05,5752441E-03,-0.2073E+03,-0.1821E+03,0.9630555,-0.2059054,-0.1735716
T,43,2,0.6995609E+05,5752930E-03,-0.8169E+02,-0.3223E+03,0.9974346,0.0641793,-0.0317067
T,44,2,0.6673787E+05,5751206E-03,0.1498E+02,-0.2887E+03,0.9573728,0.0788261,-0.2778918
T,46,2,0.6921774E+05,5750174E-03,-0.1486E+02,0.1012E+02,0.9993346,0.0364191,0.0020162
T,47,2,0.6977712E+05,5751309E-03,0.6383E+02,-0.1560E+03,0.9989817,0.0430716,-0.0134346
T,48,2,0.7305191E+05,5752059E-03,0.1241E+03,-0.5340E+03,0.9626321,0.2062275,-0.1755266
T,49,2,0.6651275E+05,5752741E-03,-0.1215E+04,-0.5041E+03,0.9725379,-0.2047854,-0.1106027
T,50,2,0.6934420E+05,5750415E-03,-0.1716E+03,0.6386E+02,0.9923318,-0.0772184,-0.0965135
T,51,2,0.7257993E+05,5750808E-03,0.3037E+03,0.4657E+02,0.9516347,0.2022320,0.2312867
T,52,2,0.6942034E+05,5752225E-03,-0.4244E+03,-0.3840E+02,0.9454189,-0.2368710,-0.2237751
T,53,2,0.6993760E+05,5752710E-03,0.3614E+02,0.2523E+03,0.9942790,0.0687884,0.0817151
T,54,2,0.6815269E+05,5751451E-03,-0.2145E+03,-0.4311E+03,0.9923404,-0.0688946,-0.1025384
T,55,2,0.5948894E+05,5750728E-03,0.1908E+03,-0.3790E+03,0.2762061,0.8706038,-0.4071354
T,56,2,0.6913188E+05,5750498E-03,-0.1556E+03,-0.2743E+03,0.9972311,-0.0561525,-0.0487545
T,57,2,0.6895876E+05,5750730E-03,0.1542E+03,0.1265E+03,0.9877666,0.1530564,0.0298467
T,58,2,0.6595028E+05,5751007E-03,-0.8451E+03,0.7739E+03,0.9894029,-0.1292665,0.0661218
T,59,2,0.7141801E+05,5750540E-03,0.1525E+03,-0.4997E+02,0.9912402,0.0789935,-0.1058434
T,60,2,0.6853329E+05,5750281E-03,-0.2118E+02,0.5742E+03,0.9868115,0.0174996,0.1609250
T,61,2,0.6753487E+05,5750479E-03,0.1923E+03,0.4614E+03,0.9022490,0.4307930,-0.0190814
T,62,2,0.7018103E+05,5750581E-03,-0.1245E+03,-0.4060E+03,0.9880743,-0.1417880,0.0600440
T,63,2,0.6741165E+05,5750510E-03,0.2531E+03,-0.8784E+03,0.9919162,-0.0773988,-0.1005570
T,64,2,0.7116120E+05,5750623E-03,-0.6281E+03,0.2860E+03,0.9582731,-0.2141153,0.1893866
T,65,2,0.7032932E+05,5750500E-03,-0.9998E+02,-0.4368E+03,0.9643201,-0.1894192,-0.1849516
T,66,2,0.6965161E+05,5752282E-03,0.2932E+02,0.1338E+02,0.9996891,0.0227165,-0.0102837
T,67,2,0.6658595E+05,5750570E-03,-0.2562E+02,0.1166E+04,0.8001360,-0.2105111,0.5616648
