T    1  1 ,4846899E+05   2000108E-03  ,4252E+02  ,6623E+01   ,9977053 -,0654016  ,0175165
T    2  1 ,4803019E+05   2002022E-03 -,5268E+02  ,4898E+02   ,9888111 -,0858000  ,1220285
T    3  1 ,4688636E+05   2000732E-03  ,2205E+01 -,9216E+02   ,9968021  ,0038338 -,0798174
T    4  1 ,4695987E+05   2002152E-03  ,4608E+02  ,5251E+02   ,9990975 -,0060377  ,0420453
T    5  1 ,4707589E+05   2000838E-03  ,9506E+02  ,2756E+02   ,9975779  ,0625777  ,0303716
T    6  1 ,4780948E+05   2000790E-03 -,2722E+02 -,2146E+02   ,9993991 -,0343927 -,0043118
T    7  1 ,4832714E+05   2000679E-03 -,6250E+02 -,7594E+02   ,9973371 -,0455103 -,0569864
T    8  1 ,4747885E+05   2001076E-03  ,1363E+02  ,1005E+02   ,9997290  ,0217743  ,0082294
T    9  1 ,4758612E+05   2000890E-03 -,2795E+02  ,6558E+01   ,9951191 -,0174894  ,0971185
T   10  1 ,4866531E+05   2000865E-03  ,3870E+02 -,8877E+02   ,9978197  ,0113532 -,0650143
T   11  1 ,4725461E+05   2000661E-03  ,2643E+02  ,2095E+02   ,9995997  ,0097398  ,0265611
T   12  1 ,4739844E+05   2000173E-03  ,1270E+01 -,3089E+02   ,9970863  ,0181878 -,0740816
T   13  1 ,4752582E+05   2000144E-03 -,1998E+03  ,1552E+03   ,9876383 -,1136221  ,1079847
T   14  1 ,4707012E+05   2002115E-03 -,5207E+02 -,3383E+02   ,9969584 -,0761254  ,0167022
T   15  1 ,4777951E+05   2001215E-03 -,7133E+02 -,7901E+01   ,9976200 -,0681008 -,0107994
T   16  1 ,4867207E+05   2002208E-03  ,1487E+03 -,5958E+01   ,9975092  ,0679424 -,0189542
T   17  1 ,4781661E+05   2001412E-03 -,6448E+01 -,2009E+03   ,9934101  ,0085608 -,1142941
T   18  1 ,4744833E+05   2002021E-03  ,2978E+02 -,2843E+02   ,9985285  ,0542014 -,0017659
T   19  1 ,4797235E+05   2001201E-03  ,3063E+02 -,2219E+03   ,9903928  ,0274081 -,1355396
T   20  1 ,4617781E+05   2001068E-03  ,2342E+02 -,1893E+03   ,9959573 -,0149992 -,0885673
T   21  1 ,4744644E+05   2000686E-03  ,1853E+03  ,1008E+03   ,9913666  ,1265972  ,0341376
T   22  1 ,4769163E+05   2001059E-03  ,5193E+01  ,1588E+02   ,9994298  ,0156439  ,0299235
T   23  1 ,4726675E+05   2000582E-03 -,2567E+02 -,7937E+01   ,9994796  ,0167299 -,0275806
T   24  1 ,4739487E+05   2000269E-03  ,1111E+03  ,8557E+00   ,9955075  ,0943453 -,0079857
T   25  1 ,4767249E+05   2001707E-03 -,4301E+02  ,4696E+02   ,9975557 -,0539679  ,0443862
T   26  1 ,4804038E+05   2000540E-03  ,2298E+02 -,2784E+02   ,9974410 -,0713456  ,0046185
T   27  1 ,4694662E+05   2001662E-03  ,2771E+02 -,1026E+03   ,9952290  ,0461411 -,0859662
T   28  1 ,4662942E+05   2000406E-03  ,1406E+02 -,4762E+02   ,9993073  ,0210784 -,0306680
T   29  1 ,4838923E+05   2001560E-03  ,7156E+02 -,3865E+01   ,9957480  ,0892689  ,0227380
T   30  1 ,4760992E+05   2001727E-03  ,4005E+02  ,5452E+02   ,9984615  ,0057154  ,0551536
