T,1,1,0.2992047E+05,2000999E-03,0.5744E+02,0.8682E+01,0.9939766,-0.1081591,0.0176642
T,2,1,0.2947824E+05,2000927E-03,0.9745E+02,0.5379E+02,0.9722474,0.2220396,0.0737113
T,3,1,0.2856706E+05,2000171E-03,-0.1483E+03,0.4895E+02,0.9913789,-0.1244096,0.0411116
T,4,1,0.2852209E+05,2000329E-03,0.1002E+03,-0.4111E+01,0.9976932,0.0441614,0.0515568
T,5,1,0.2870190E+05,2001180E-03,-0.1065E+03,-0.1075E+03,0.9947765,-0.0565588,-0.0849760
T,6,1,0.2931293E+05,2000786E-03,-0.1351E+03,-0.6483E+02,0.9940819,-0.1068668,-0.0195118
T,7,1,0.2967760E+05,2001819E-03,0.1403E+03,-0.3869E+02,0.9932318,0.1105455,-0.0356420
T,8,1,0.2895168E+05,2000787E-03,0.2610E+02,-0.3776E+01,0.9992765,0.0286955,-0.0249609
T,9,1,0.2852210E+05,2000388E-03,0.2516E+03,0.3783E+03,0.9427808,0.2950606,0.1552533
T,10,1,0.2999524E+05,2001882E-03,-0.3634E+02,0.1757E+03,0.9944222,0.0234950,0.1028225
T,11,1,0.2894318E+05,2000073E-03,0.1689E+02,-0.4237E+02,0.9991951,0.0313669,-0.0250060
T,12,1,0.2925562E+05,2000374E-03,-0.5462E+02,0.1887E+01,0.9943716,-0.1055225,-0.0094972
T,13,1,0.2865016E+05,2000363E-03,-0.3243E+01,-0.4100E+03,0.9658146,0.0019510,-0.2592265
T,14,1,0.2869158E+05,2001610E-03,-0.4926E+02,-0.9267E+02,0.9939466,-0.1048006,-0.0329708
T,15,1,0.2904291E+05,2001033E-03,0.3309E+02,0.1342E+03,0.9897019,0.0493861,0.1343543
T,16,1,0.3034600E+05,2000476E-03,0.7001E+02,0.1529E+03,0.9942511,0.0833124,0.0672591
T,17,1,0.2944231E+05,2001306E-03,-0.1279E+02,0.2447E+03,0.9941634,-0.0078983,0.1075950
T,18,1,0.2938723E+05,2000075E-03,-0.5167E+02,-0.1056E+02,0.9961453,-0.0553547,-0.0680475
T,19,1,0.2896078E+05,2001939E-03,-0.3180E+03,-0.1637E+03,0.9773245,-0.1926964,-0.0877775
T,20,1,0.2763746E+05,2000345E-03,-0.2102E+03,-0.9675E+02,0.9966365,-0.0805635,0.0150041
T,21,1,0.2453963E+05,2000174E-03,-0.8276E+03,0.9039E+03,0.9427773,-0.2168570,0.2532667
T,22,1,0.2908846E+05,2001850E-03,0.2114E+02,0.4649E+02,0.9972170,0.0298210,0.0683294
T,23,1,0.2901287E+05,2000866E-03,-0.1658E+03,0.1160E+03,0.9930835,-0.1145768,0.0256386
T,24,1,0.2879021E+05,2001393E-03,-0.2898E+03,0.9851E+02,0.9799838,-0.1937152,0.0458923
T,25,1,0.3052198E+05,2000695E-03,-0.7464E+02,0.8689E+02,0.9983279,-0.0559206,-0.0146388
T,26,1,0.2948602E+05,2000030E-03,-0.2520E+02,0.4703E+02,0.9974883,-0.0278718,0.0651168
T,27,1,0.2825314E+05,2000224E-03,-0.2234E+03,0.5753E+02,0.9841128,-0.1774318,0.0063277
T,28,1,0.2883684E+05,2001869E-03,-0.1036E+03,0.1934E+03,0.9859124,-0.0897000,0.1411759
T,29,1,0.2947570E+05,2000166E-03,0.1255E+03,0.2643E+02,0.9968089,0.0797608,0.0031878
T,30,1,0.2878750E+05,2000688E-03,0.3831E+02,-0.1094E+03,0.9900953,0.0311233,-0.1369037
T,31,1,0.2819061E+05,2001466E-03,0.1949E+03,0.4597E+02,0.9773748,0.1764795,0.1165915
T,32,1,0.2902955E+05,2001374E-03,0.6189E+02,-0.8634E+02,0.9893408,0.0724602,-0.1263106
T,33,1,0.2900264E+05,2000184E-03,-0.3812E+02,-0.2506E+02,0.9992237,-0.0022519,-0.0393302
T,34,1,0.2886839E+05,2001807E-03,0.1864E+03,-0.8593E+02,0.9916753,0.1208154,-0.0445395
T,35,1,0.2970955E+05,2001015E-03,0.1364E+03,-0.3209E+02,0.9881333,0.1535446,0.0040776
T,36,1,0.2837878E+05,2000814E-03,0.8130E+02,-0.5300E+02,0.9989282,0.0462793,-0.0008363
T,37,1,0.3042378E+05,2002023E-03,-0.3251E+02,0.1281E+02,0.9997453,0.0095327,-0.0204552
T,38,1,0.2922703E+05,2000932E-03,-0.3028E+01,0.1014E+02,0.9999681,-0.0073960,-0.0030197
T,39,1,0.2870429E+05,2000335E-03,0.8660E+02,-0.1430E+03,0.9887597,0.0484433,-0.1414482
T,40,1,0.2984456E+05,2000532E-03,0.4091E+02,-0.9696E+01,0.9990907,0.0413256,-0.0104896
T,41,1,0.2882812E+05,2001295E-03,0.6119E+02,-0.5612E+02,0.9930786,0.0917313,-0.0733510
T,42,1,0.3055890E+05,2001701E-03,-0.5371E+02,0.5816E+02,0.9995358,-0.0302167,0.0038885
T,43,1,0.2936584E+05,2000059E-03,0.2970E+02,-0.2457E+02,0.9985271,0.0345034,-0.0418698
T,44,1,0.2926602E+05,2000163E-03,0.1648E+03,-0.8662E+02,0.9910128,0.1255221,-0.0462363
T,45,1,0.2976622E+05,2001035E-03,0.1884E+02,0.6956E+02,0.9985161,0.0367565,0.0401807
T,46,1,0.2849196E+05,2000511E-03,0.5174E+02,-0.8214E+02,0.9966267,0.0416193,-0.0707327
T,47,1,0.2851850E+05,2000950E-03,0.2013E+02,-0.1333E+02,0.9998099,0.0098387,-0.0168315
T,48,1,0.2911661E+05,2000783E-03,0.3542E+01,-0.1389E+02,0.9995431,-0.0172484,-0.0248205
T,49,1,0.2876388E+05,2000773E-03,-0.1930E+02,-0.5404E+01,0.9990417,-0.0363960,-0.0243102
T,50,1,0.2937951E+05,2001657E-03,-0.1001E+03,-0.1714E+03,0.9891955,-0.0681687,-0.1297891
T,51,1,0.2842913E+05,2002106E-03,0.2430E+03,-0.1312E+03,0.9702826,0.2108271,-0.1187585
T,52,1,0.2825032E+05,2002008E-03,-0.6628E+02,-0.8181E+02,0.9984937,-0.0068895,-0.0544324
T,53,1,0.2904438E+05,2000633E-03,0.1643E+03,-0.7829E+02,0.9896343,0.1094246,-0.0930069
T,54,1,0.2839641E+05,2001741E-03,0.1910E+02,-0.6730E+02,0.9981262,0.0384861,-0.0475704
T,55,1,0.2882771E+05,2001551E-03,0.8347E+01,-0.4298E+01,0.9972794,0.0022926,-0.0736787
T,56,1,0.2899750E+05,2002200E-03,-0.7903E+02,-0.4391E+02,0.9961598,-0.0786462,-0.0384766
T,57,1,0.2908915E+05,2001662E-03,-0.9011E+01,0.3795E+02,0.9974277,0.0220736,0.0681957
T,58,1,0.2770745E+05,2000165E-03,-0.5101E+02,-0.6440E+02,0.9878734,-0.0761917,-0.1352808
T,59,1,0.2904872E+05,2000930E-03,-0.1313E+03,-0.1699E+03,0.9881551,-0.1149678,-0.1016458
T,60,1,0.2945228E+05,2001392E-03,0.1238E+03,0.7651E+02,0.9863012,0.1576025,0.0486978
T,61,1,0.2969777E+05,2000866E-03,-0.1006E+03,0.6488E+02,0.9939502,-0.1061639,0.0281446
T,62,1,0.2866809E+05,2001907E-03,0.4152E+02,0.1624E+03,0.9931103,-0.0030007,0.1171453
T,63,1,0.2938543E+05,2000514E-03,0.1269E+02,-0.1741E+02,0.9991910,0.0203697,-0.0346770
T,64,1,0.2892221E+05,2001568E-03,-0.2978E+02,0.1142E+03,0.9871413,-0.1567754,0.0312012
T,65,1,0.2856293E+05,2001635E-03,0.4261E+01,0.6492E+02,0.9977222,0.0674532,0.0007434
T,66,1,0.2949365E+05,2000892E-03,-0.6677E+02,-0.7496E+01,0.9957707,-0.0918438,-0.0023131
T,67,1,0.2945821E+05,2000475E-03,-0.4421E+02,-0.1109E+02,0.9997430,-0.0017882,-0.0226008
T,68,1,0.2867138E+05,2000529E-03,0.7595E+02,0.3446E+02,0.9984656,0.0335945,0.0440211
T,69,1,0.2813845E+05,2000422E-03,0.1064E+03,0.2524E+03,0.9883623,0.0293050,0.1492686
T,70,1,0.2905325E+05,2001941E-03,0.3487E+02,0.7599E+02,0.9940275,0.0219913,0.1068914
T,71,1,0.2935050E+05,2000208E-03,-0.1391E+03,-0.8710E+02,0.9978203,-0.0421742,-0.0507547
T,72,1,0.2914465E+05,2002071E-03,0.3964E+02,0.3960E+02,0.9990406,0.0048024,0.0435300
T,73,1,0.2899464E+05,2000299E-03,0.2226E+02,0.1402E+02,0.9994592,0.0052609,0.0324610
T,74,1,0.2885466E+05,2002014E-03,-0.1292E+00,0.1563E+03,0.9867493,0.0343549,0.1585737
T,75,1,0.2871100E+05,2001366E-03,-0.4106E+01,-0.1955E+03,0.9992301,-0.0065059,-0.0386887
T,76,1,0.2812177E+05,2002046E-03,-0.1368E+03,0.6155E+01,0.9948430,-0.0795472,-0.0629261
T,77,1,0.2831404E+05,2002071E-03,-0.2698E+02,0.6252E+02,0.9984444,-0.0551976,0.0078722
