============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(160 keV) ==> Aluminum+Kapton Polyimid( 2000 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,1411077E+06   2001091E-03  ,1952E+02  ,3115E+01   ,9997350 -,0207932  ,0098758
T    2  1 ,1408178E+06   2000792E-03 -,2134E+02  ,1706E+02   ,9985533 -,0332283  ,0422747
T    3  1 ,1396986E+06   2000450E-03 -,3983E+00  ,5499E+02   ,9992247 -,0006159  ,0393649
T    4  1 ,1396498E+06   2000980E-03 -,2506E+02  ,1766E+02   ,9998598 -,0166627 -,0016790
T    5  1 ,1398477E+06   2000542E-03  ,3612E+02  ,1368E+02   ,9995927  ,0247299  ,0142429
T    6  1 ,1404962E+06   2001218E-03 -,1345E+02 -,3770E+01   ,9998923 -,0144042  ,0028220
T    7  1 ,1411259E+06   2000796E-03  ,1895E+02 -,3638E+02   ,9995480  ,0143646 -,0264076
T    8  1 ,1402007E+06   2001262E-03 -,2446E+01  ,5714E+01   ,9999654 -,0013088  ,0082132
T    9  1 ,1403432E+06   2000932E-03 -,1093E+02 -,4674E+01   ,9993314 -,0223510  ,0289346
T   10  1 ,1413302E+06   2000809E-03 -,4068E+02 -,6352E+01   ,9996311 -,0271132  ,0015653
T   11  1 ,1398409E+06   2001197E-03 -,9157E+01  ,9382E+01   ,9999350 -,0109344  ,0032360
T   12  1 ,1400167E+06   2001150E-03 -,1648E+01  ,1069E+02   ,9996204 -,0091979  ,0259706
T   13  1 ,1402902E+06   2000322E-03 -,1835E+02  ,9988E+02   ,9977649 -,0161426  ,0648437
T   14  1 ,1399708E+06   2001090E-03  ,6353E+01  ,2358E+02   ,9995706  ,0227393  ,0184807
T   15  1 ,1405043E+06   2000929E-03 -,2239E+02  ,1856E+02   ,9996032 -,0236204  ,0153475
T   16  1 ,1416266E+06   2001822E-03  ,4531E+02 -,6570E+02   ,9992307  ,0195869 -,0339771
T   17  1 ,1407989E+06   2001841E-03 -,7262E+02 -,2397E+02   ,9989072 -,0429358 -,0184625
T   18  1 ,1400792E+06   2001068E-03 -,1430E+02 -,1632E-01   ,9998123 -,0127008 -,0146293
T   19  1 ,1409616E+06   2001347E-03  ,3548E+02  ,7186E+02   ,9989080  ,0169955  ,0435205
T   20  1 ,1393746E+06   2000618E-03  ,3156E+02 -,2892E+02   ,9998389 -,0030110 -,0176955
T   21  1 ,1402475E+06   2002125E-03  ,2937E+01 -,6429E+02   ,9989840 -,0073429 -,0444650
T   22  1 ,1404738E+06   2001148E-03 -,1190E+02 -,1171E+02   ,9999339  ,0080352  ,0082229
T   23  1 ,1401453E+06   2001127E-03  ,1186E+02  ,5089E+01   ,9998995 -,0093722  ,0106372
T   24  1 ,1400341E+06   2000466E-03  ,4017E+02 -,1251E+02   ,9992382  ,0344246 -,0183843
