============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(50 keV) ==> Aluminum+Kapton Polyimid( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,3042143E+05   2001020E-03  ,5777E+02  ,8789E+01   ,9941737 -,1061604  ,0186698
T    2  1 ,2998361E+05   2001134E-03  ,9649E+02  ,5363E+02   ,9729108  ,2193347  ,0730533
T    3  1 ,2908777E+05   2000223E-03 -,1479E+03  ,4896E+02   ,9914604 -,1237811  ,0410420
T    4  1 ,2903382E+05   2000331E-03  ,1002E+03 -,4097E+01   ,9977461  ,0436702  ,0509475
T    5  1 ,2921496E+05   2001288E-03 -,1061E+03 -,1071E+03   ,9947860 -,0567233 -,0847545
T    6  1 ,2980773E+05   2000805E-03 -,1349E+03 -,6493E+02   ,9941110 -,1065252 -,0198937
T    7  1 ,3017250E+05   2001842E-03  ,1401E+03 -,3864E+02   ,9933017  ,1099824 -,0354359
T    8  1 ,2947225E+05   2000794E-03  ,2594E+02 -,3730E+01   ,9992934  ,0285501 -,0244462
T    9  1 ,2903106E+05   2000534E-03  ,2507E+03  ,3789E+03   ,9431266  ,2931004  ,1568578
T   10  1 ,3049298E+05   2001889E-03 -,3651E+02  ,1756E+03   ,9944591  ,0228130  ,1026186
T   11  1 ,2946545E+05   2000081E-03  ,1651E+02 -,4244E+02   ,9991989  ,0310519 -,0252475
T   12  1 ,2978266E+05   2000437E-03 -,5409E+02  ,1530E+01   ,9944865 -,1043775 -,0100930
T   13  1 ,2917356E+05   2000422E-03 -,3273E+01 -,4098E+03   ,9659872  ,0018819 -,2585831
T   14  1 ,2920495E+05   2001648E-03 -,4904E+02 -,9261E+02   ,9940483 -,1037939 -,0330887
T   15  1 ,2954609E+05   2001073E-03  ,3346E+02  ,1339E+03   ,9898472  ,0490387  ,1334082
T   16  1 ,3084090E+05   2000473E-03  ,6998E+02  ,1530E+03   ,9942525  ,0828753  ,0677770
T   17  1 ,2994071E+05   2001312E-03 -,1273E+02  ,2446E+03   ,9941249 -,0079336  ,1079482
T   18  1 ,2989469E+05   2000110E-03 -,5150E+02 -,1009E+02   ,9962210 -,0553061 -,0669693
T   19  1 ,2946976E+05   2002003E-03 -,3179E+03 -,1635E+03   ,9773780 -,1923084 -,0880328
T   20  1 ,2816125E+05   2000319E-03 -,2105E+03 -,9732E+02   ,9966044 -,0810725  ,0143845
T   21  1 ,2510356E+05   2001955E-03 -,8291E+03  ,9049E+03   ,9405746 -,2203799  ,2583643
T   22  1 ,2955240E+05   2001871E-03  ,3019E+01 -,5098E+02   ,9972492  ,0058473 -,0738903
T   23  1 ,2954416E+05   2001018E-03  ,1046E+03  ,1719E+03   ,9932113  ,0191003  ,1147452
T   24  1 ,2929559E+05   2001332E-03 -,1286E+03  ,2784E+03   ,9802301 -,1000718  ,1706883
T   25  1 ,3100750E+05   2000710E-03  ,5349E+02 -,1017E+03   ,9983078  ,0580680  ,0030938
T   26  1 ,3005237E+05   2000092E-03  ,4864E+02 -,2105E+02   ,9975341  ,0618390 -,0331907
T   27  1 ,2882217E+05   2000738E-03 -,1971E+03  ,1139E+03   ,9845001 -,1674554  ,0521373
T   28  1 ,2936206E+05   2001944E-03 -,1163E+03 -,1857E+03   ,9861954 -,0778290 -,1461549
T   29  1 ,2993122E+05   2000187E-03  ,8761E+02  ,9362E+02   ,9967864  ,0636889  ,0485850
T   30  1 ,2925366E+05   2000706E-03  ,8875E+02 -,7469E+02   ,9901423  ,0972537 -,1007963
T   31  1 ,2873157E+05   2001784E-03  ,1248E+03  ,1555E+03   ,9778174  ,0664972  ,1986232
T   32  1 ,2957152E+05   2001531E-03  ,9334E+02 -,4939E+02   ,9895435  ,1200316 -,0799756
T   33  1 ,2952746E+05   2000194E-03 -,3193E+02 -,3250E+02   ,9992677  ,0058218 -,0378169
T   34  1 ,2943288E+05   2001922E-03 -,1816E+03 -,9443E+02   ,9917258 -,1087375 -,0682357
T   35  1 ,3023164E+05   2001056E-03 -,2631E+01 -,1397E+03   ,9884159  ,0357992 -,1474869
T   36  1 ,2894991E+05   2000823E-03  ,8720E+02 -,4247E+02   ,9989641  ,0452821  ,0044964
T   37  1 ,3097444E+05   2002033E-03  ,3002E+02 -,1885E+02   ,9997555 -,0046323  ,0216206
T   38  1 ,2971617E+05   2000934E-03 -,3719E+01  ,1024E+02   ,9999698 -,0072209 -,0028713
T   39  1 ,2917899E+05   2000333E-03  ,1670E+03 -,1051E+02   ,9888722  ,1432457 -,0401544
T   40  1 ,3037311E+05   2000536E-03  ,3600E+02  ,2204E+02   ,9991045  ,0367136  ,0210308
T   41  1 ,2935895E+05   2001358E-03  ,6166E+02  ,5573E+02   ,9933170  ,0816571  ,0815682
T   42  1 ,3105557E+05   2001692E-03 -,2323E+01 -,7944E+02   ,9995416  ,0182685 -,0241419
T   43  1 ,2980666E+05   2000066E-03 -,1576E+02  ,3517E+02   ,9986845 -,0122312  ,0497968
T   44  1 ,2979774E+05   2000139E-03  ,1518E+03  ,1096E+03   ,9909795  ,0980218  ,0913860
T   45  1 ,3024553E+05   2001057E-03 -,6818E+02  ,2302E+02   ,9985456 -,0375118  ,0387237
T   46  1 ,2895894E+05   2000493E-03 -,7760E+02 -,5949E+02   ,9966167 -,0664770 -,0483327
T   47  1 ,2907168E+05   2000953E-03  ,1772E+02 -,1650E+02   ,9998154  ,0080757 -,0174363
T   48  1 ,2964705E+05   2000787E-03 -,5399E+01 -,1229E+02   ,9995466 -,0289730 -,0081974
T   49  1 ,2923730E+05   2000780E-03 -,1763E+02 -,9637E+01   ,9990672 -,0293563 -,0316703
T   50  1 ,2993795E+05   2000017E-03  ,1085E+03 -,1586E+03   ,9896968  ,0862942 -,1142518
T   51  1 ,2896606E+05   2002181E-03  ,2427E+03 -,1310E+03   ,9706555  ,2092799 -,1184473
T   52  1 ,2878968E+05   2002032E-03 -,6614E+02 -,8159E+02   ,9985010 -,0071772 -,0542604
T   53  1 ,2955994E+05   2000674E-03  ,1641E+03 -,7811E+02   ,9897399  ,1091403 -,0922135
T   54  1 ,2890833E+05   2001754E-03  ,1914E+02 -,6710E+02   ,9981611  ,0381714 -,0470885
T   55  1 ,2934363E+05   2001583E-03  ,7914E+01 -,3772E+01   ,9973442  ,0010177 -,0728256
T   56  1 ,2953001E+05   2000030E-03 -,7812E+02 -,4389E+02   ,9961568 -,0785317 -,0387856
T   57  1 ,2960790E+05   2001704E-03 -,3365E+02 -,1873E+02   ,9973833 -,0722482  ,0026148
T   58  1 ,2827815E+05   2000338E-03  ,5661E+02  ,5690E+02   ,9881034  ,0901220  ,1246179
T   59  1 ,2959135E+05   2000936E-03  ,1436E+03 -,1597E+03   ,9884058  ,0796638 -,1292580
T   60  1 ,2999704E+05   2001517E-03 -,2775E+02 -,1418E+03   ,9862986 -,0723119 -,1482770
T   61  1 ,3016007E+05   2000988E-03 -,1176E+03 -,1069E+02   ,9940287 -,1003353 -,0428923
T   62  1 ,2920855E+05   2002009E-03  ,1666E+03  ,4801E+01   ,9931006  ,1120148  ,0346964
T   63  1 ,2988566E+05   2000526E-03  ,1037E+02 -,1948E+02   ,9992551  ,0187833 -,0337112
T   64  1 ,2941931E+05   2001652E-03  ,9786E+02 -,6555E+02   ,9873995  ,1371168  ,0790013
T   65  1 ,2905899E+05   2001645E-03 -,6520E+02 -,3532E+00   ,9978215 -,0075789  ,0655351
T   66  1 ,2999236E+05   2000934E-03  ,5585E+02 -,3619E+02   ,9958672  ,0715216 -,0559752
