============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(20 keV) ==> Layer 1+Kapton Polyimide( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
S  118 13 ,1542982E+02   0000000E+00  ,9917E-01  ,7030E+01  -,5137034 -,1755542 -,8398152
S  118 13 ,1073100E+02   0000000E+00  ,1847E+01  ,7600E+01  -,6004125  ,5098039 -,6161208
S  118 13 ,6575381E+03   0000000E+00  ,1353E+02  ,4796E+01  -,7449164  ,4213541 -,5172622
S  118 13 ,1621756E+02   0000000E+00  ,7095E+01  ,1075E+02  -,8834803 -,4635590  ,0676433
B  118  2 ,3591419E+04 -  5181057E-07  ,1056E+04  ,3342E+03  -,5727153  ,8137000  ,0994459
T  119  2 ,2192142E+04   2000577E-03  ,7436E+03 -,2119E+03   ,8398892  ,1999928  ,5045681
T  120  2 ,4382447E+04   2000317E-03 -,5596E+03  ,7337E+03   ,5910671 -,2649536  ,7618657
T  121  2 ,5146203E+04   2000429E-03  ,7346E+03 -,3241E+01   ,9434785  ,3241123  ,0692793
T  123  2 ,5410780E+04   2001230E-03 -,4975E+03 -,1287E+03   ,9411812 -,2556492 -,2209556
T  124  2 ,3035356E+04   2000770E-03  ,4625E+03 -,1161E+03   ,9197457  ,2748891 -,2801854
T  125  2 ,3331709E+04   2000422E-03 -,1099E+04 -,4047E+03   ,8994932 -,4292874  ,0813905
T  126  2 ,4959944E+04   2000877E-03  ,4005E+03 -,3041E+02   ,9866662  ,1114354  ,1186253
T  127  2 ,4265573E+04   2000312E-03 -,5437E+03 -,4297E+03   ,9808539  ,1127839 -,1587622
T  128  2 ,3657510E+04   2001234E-03 -,7751E+03 -,2538E+02   ,9288450  ,3686448  ,0367141
T  129  2 ,4696725E+04   2001387E-03  ,1105E+03  ,5565E+03   ,9600608  ,0040505  ,2797622
T  130  2 ,3855908E+03   2001163E-03 -,1877E+04  ,3723E+03   ,7709359 -,4073236 -,4896379
T  131  2 ,4502653E+04   2000682E-03  ,4217E+03  ,3502E+03   ,7947509  ,6044216  ,0551870
T  132  2 ,5451538E+04   2001824E-03 -,1019E+03 -,4127E+03   ,9259265  ,1714678 -,3365396
T  134  2 ,4330596E+04   2000169E-03 -,8700E+02  ,6371E+03   ,7227659  ,1204105  ,6805224
T  135  2 ,4203725E+04   2000161E-03  ,1184E+02  ,9106E+02   ,5985110 -,4379440  ,6708126
T  137  2 ,4008732E+04   2000730E-03  ,3865E+03  ,4935E+03   ,9767705 -,0671042  ,2035105
T  138  2 ,5051300E+04   2000410E-03  ,2465E+03 -,5100E+03   ,8407302  ,3588031 -,4055034
T  140  2 ,1673750E+03   2001037E-03 -,7031E+03 -,9069E+03   ,8024332 -,5914136  ,0795666
T  141  2 ,3440984E+04   2000977E-03 -,5107E+03 -,1040E+04   ,5626925 -,2007682 -,8019160
S  145 13 ,7071153E+01   0000000E+00 -,5951E+01 -,3158E+01  -,9993411  ,0316068  ,0178462
T  145  2 ,3503249E+04   2000349E-03  ,2429E+03  ,7472E+03   ,7158164  ,0900716  ,6924550
T  146  2 ,3973855E+04   2000959E-03 -,8759E+03 -,2842E+03   ,9509725 -,2667219  ,1565588
