============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(100 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  2 ,2060417E+05   5751302E-03  ,2870E+03 -,3054E+03   ,7073497 -,5042176 -,4953999
T    2  2 ,2241035E+05   5752698E-03  ,2560E+03 -,2374E+03   ,9842880 -,0573131 -,1670101
T    3  2 ,2209624E+05   5751920E-03 -,1655E+03 -,2045E+03   ,9868773  ,1504925 -,0585254
T    4  2 ,2040414E+05   5750412E-03 -,4069E+03 -,6662E+03   ,8149954 -,1422449 -,5617374
T    6  2 ,1988834E+05   5751361E-03  ,7113E+03  ,2486E+03   ,8801472  ,3406908  ,3305611
T    7  2 ,1975643E+05   5751161E-03 -,2669E+03  ,6722E+03   ,7460342 -,2162281  ,6298241
T    8  2 ,1990884E+05   5752470E-03 -,1986E+03  ,3148E+03   ,8699430 -,2666130  ,4148695
T    9  2 ,2083880E+05   5751285E-03  ,2309E+03 -,5968E+03   ,7164254  ,6650688  ,2107560
T   10  2 ,1964688E+05   5750133E-03 -,3625E+03  ,9201E+02   ,9915961  ,1155156  ,0582530
T   12  2 ,2186817E+05   5750394E-03 -,3900E+03 -,3304E+02   ,9493083  ,0264318 -,3132333
T   13  2 ,2184030E+05   5750285E-03  ,2492E+03  ,3082E+03   ,9650690  ,1906875  ,1796668
T   14  2 ,2201346E+05   5750340E-03  ,2428E+03 -,2114E+03   ,9862246 -,1532325 -,0622958
T   15  2 ,2262829E+05   5751150E-03 -,5589E+03 -,1307E+03   ,9254254  ,0385741  ,3769614
T   16  2 ,1999144E+05   5751614E-03 -,5617E+03 -,1435E+04   ,8704817 -,1981098 -,4505709
T   17  2 ,1902068E+05   5750106E-03 -,1341E+04  ,2335E+03   ,7783567 -,5811511 -,2375379
T   18  2 ,2347976E+05   5752661E-03 -,2476E+03  ,5425E+03   ,9878099  ,0052395 -,1555770
T   19  2 ,1801185E+05   5751921E-03  ,1379E+04  ,9332E+03   ,6615468  ,7462450  ,0739882
T   20  2 ,2062270E+05   5752270E-03 -,2711E+03 -,2594E+02   ,8497773  ,3594056  ,3856244
T   21  2 ,2290653E+05   5751855E-03  ,8872E+02 -,1780E+03   ,9355721  ,0928185 -,3407191
T   22  2 ,2165955E+05   5751102E-03  ,7246E+02 -,6239E+03   ,9989832 -,0245252 -,0378297
T   23  2 ,1963789E+05   5752091E-03  ,1358E+03 -,4469E+03   ,9028870  ,4032634 -,1489080
T   24  2 ,1728603E+05   5750713E-03 -,1274E+04 -,1137E+04   ,4952419 -,7940325 -,3524879
T   25  2 ,2175368E+05   5751621E-03 -,1891E+03 -,1436E+03   ,8734927 -,4694100 -,1290922
T   26  2 ,1982008E+05   5750332E-03 -,4939E+03  ,2766E+02   ,9742670 -,2180203 -,0571920
T   27  2 ,2198891E+05   5750174E-03  ,5155E+03 -,2895E+03   ,9149011 -,4036332 -,0060168
T   28  2 ,2107682E+05   5751677E-03 -,3014E+03 -,1344E+03   ,9050400  ,1751567 -,3875858
T   29  2 ,2096518E+05   5750592E-03  ,2867E+03  ,5629E+03   ,9860758  ,0011582  ,1662926
T   30  2 ,1840819E+05   5751268E-03  ,6208E+02 -,3346E+03   ,4645157  ,6356175 -,6166162
T   31  2 ,8085027E+04   5751673E-03 -,1928E+04 -,1903E+04   ,9986389  ,0521498  ,0008812
T   32  2 ,2163461E+05   5750953E-03 -,4409E+03 -,2336E+03   ,9841697 -,0994515  ,1466946
T   33  2 ,2172981E+05   5751584E-03  ,4085E+02  ,6298E+03   ,9728638 -,0669439  ,2214825
T   34  2 ,2061841E+05   5750789E-03  ,4927E+02  ,7328E+03   ,7857389 -,4238948  ,4504748
T   35  2 ,2034794E+05   5751477E-03 -,2389E+03 -,6290E+03   ,9980801  ,0586188 -,0199973
T   36  2 ,1308229E+05   5750580E-03 -,1084E+04  ,1499E+04   ,9369589 -,1126117  ,3307969
T   37  2 ,1587985E+05   5750577E-03  ,7793E+03  ,2043E+03   ,8094093 -,4888607 -,3253795
T   38  2 ,2125352E+05   5750600E-03 -,2115E+03 -,2837E+03   ,9127957  ,4049210 -,0533189
T   39  2 ,2058605E+05   5751704E-03 -,3577E+02 -,1776E+03   ,9486997  ,2798104 -,1472245
T   40  2 ,2089039E+05   5752231E-03  ,6156E+03 -,1741E+03   ,9664862 -,2037400  ,1561872
T   41  2 ,2267402E+05   5750142E-03  ,2716E+03  ,1789E+03   ,9879728 -,1327272  ,0793298
T   42  2 ,1983284E+05   5750719E-03  ,1927E+03 -,2928E+02   ,9588610  ,1924624 -,2086716
T   43  2 ,1941358E+05   5750572E-03  ,7659E+03 -,6031E+03   ,8665870 -,0835018  ,4919903
T   44  2 ,1817406E+05   5750437E-03 -,2616E+03  ,1029E+03   ,7282575 -,6819352  ,0678630
T   45  2 ,2117390E+05   5750334E-03  ,4779E+03 -,5825E+02   ,9824410  ,1226741 -,1405732
T   46  2 ,2233577E+05   5750008E-03  ,9127E+01  ,3249E+02   ,9974065  ,0712299  ,0103197
T   47  2 ,2286505E+05   5752274E-03 -,3090E+03  ,1697E+03   ,9940982 -,0243983 -,1057048
T   48  2 ,2091079E+05   5751494E-03  ,1402E+03 -,1232E+04   ,5167506 -,4860111 -,7048134
T   49  2 ,1402532E+05   5751164E-03  ,2131E+04  ,2170E+04   ,4945599  ,6433692  ,5843685
T   50  2 ,2048570E+05   5751322E-03 -,8572E+02  ,1637E+04   ,7965419  ,3684267  ,4793566
T   51  2 ,1591256E+05   5750556E-03  ,3506E+03 -,1482E+04   ,6174186  ,3552899 -,7018285
T   52  2 ,2002230E+05   5750586E-03  ,8947E+03  ,8823E+03   ,4471025  ,8188958  ,3598737
T   53  2 ,1994863E+05   5752756E-03 -,6367E+03  ,5257E+03   ,9924789 -,1220654  ,0092580
T   54  2 ,1936668E+05   5751028E-03 -,1258E+04 -,4307E+02   ,8610492 -,2200282  ,4584560
T   55  2 ,1999927E+05   5751969E-03 -,6282E+03 -,4040E+03   ,7870284 -,2513493 -,5633914
T   56  2 ,2138986E+05   5752037E-03  ,7998E+03 -,8081E+02   ,9425864  ,3333600  ,0200493
T   57  2 ,2141607E+05   5752417E-03  ,1554E+03  ,2571E+02   ,9696114 -,2310348  ,0804771
T   58  2 ,2165029E+05   5750081E-03 -,3247E+03  ,5565E+03   ,9741917  ,0951460  ,2046893
T   59  2 ,2305666E+05   5752780E-03  ,4028E+02 -,5066E+03   ,9518235 -,2525237 -,1739650
T   60  2 ,1889512E+05   5751364E-03 -,3164E+03  ,6372E+03   ,7503823 -,0370341  ,6599658
T   61  2 ,2038560E+05   5750041E-03 -,3112E+03 -,8266E+03   ,9827438 -,1748649 -,0603072
T   62  2 ,1655934E+05   5751043E-03 -,5872E+03  ,3736E+03   ,4141934 -,8961794  ,1590794
T   63  2 ,2130467E+05   5750230E-03  ,4381E+03  ,1059E+03   ,9567420  ,2865807 -,0501622
T   64  2 ,2063466E+05   5751402E-03  ,6030E+03 -,5957E+03   ,7567328  ,3046891 -,5783770
T   65  2 ,1989126E+05   5751722E-03  ,7221E+03 -,3901E+03   ,7396721  ,6556453 -,1517049
T   66  2 ,2269674E+05   5751901E-03 -,1933E+03 -,3360E+03   ,8859218 -,2200058 -,4083381
T   67  2 ,1901853E+05   5752374E-03 -,1986E+04  ,4793E+03   ,7915405 -,5091356 -,3380008
T   68  2 ,2092977E+05   5752145E-03 -,1406E+03 -,6432E+03   ,9576069 -,2733961 -,0907944
T   69  2 ,2080744E+05   5751068E-03  ,3350E+03 -,1334E+03   ,6551615  ,4441064 -,6111734
T   70  2 ,2153234E+05   5750066E-03  ,9247E+02  ,9929E+03   ,4415998  ,8971958 -,0054091
T   71  2 ,2274973E+05   5751819E-03  ,2469E+03  ,2102E+03   ,9935208 -,1128846  ,0131685
