============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(40 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T   93  1 ,3338494E+03   5751276E-03  ,7546E+03  ,3230E+03   ,8571618  ,0046803  ,5150260
T  107  1 ,2480111E+03   5753384E-03 -,8030E+03  ,1294E+03   ,6446694 -,2139539  ,7339108
T  142  1 ,6490309E+03   5751796E-03  ,2843E+02  ,4295E+02   ,6944845 -,5141026 -,5033783
T  200  1 ,5127989E+03   5751155E-03 -,6768E+03 -,4322E+02   ,4626804 -,8196971 -,3376737
T  273  1 ,3165077E+03   5750588E-03  ,1303E+04 -,7027E+02   ,4297231  ,8601760  ,2746549
T  277  1 ,4790250E+02   5751408E-03 -,4808E+03 -,1325E+04   ,5808890 -,2726181 -,7669728
T  287  1 ,4456362E+03   5752027E-03  ,3547E+03  ,1861E+03   ,9681042  ,1622210  ,1909415
T  317  1 ,2135549E+03   5750349E-03 -,1984E+03 -,3701E+03   ,5103399  ,3958920  ,7634283
T  382  1 ,3322587E+03   5750505E-03 -,4058E+03  ,3246E+03   ,5630142  ,4818110  ,6714709
T  390  1 ,3070319E+03   5751432E-03  ,3441E+03 -,9244E+02   ,3978278  ,9173147 -,0163325
T  417  1 ,1041507E+03   5750095E-03  ,5711E+03  ,4025E+03   ,9180486  ,0232791  ,3957838
T  462  1 ,3099789E+02   5754138E-03 -,4992E+03  ,2927E+03   ,9248028 -,3079785 -,2233585
T  483  1 ,2546638E+03   5754502E-03  ,7880E+03 -,2731E+03   ,8772309  ,0465976  ,4778018
T  494  1 ,4223843E+03   5750413E-03 -,6348E+03  ,2269E+03   ,4281396 -,8809920 -,2013694
T  502  1 ,3067131E+03   5751108E-03 -,6811E+02  ,6055E+03   ,7501328 -,4024257  ,5247421
T  533  1 ,6560277E+03   5754388E-03 -,2076E+03  ,3534E+03   ,7817848 -,0578658  ,6208576
T  550  1 ,4374788E+03   5753913E-03  ,1475E+03 -,6084E+02   ,9373323  ,2809968  ,2060314
T  579  1 ,2375094E+02   5750909E-03  ,2416E+03 -,1912E+02   ,4866327  ,7968095 -,3581666
T  626  1 ,3383726E+03   5751201E-03 -,6108E+03 -,1063E+04   ,3961169  ,9014601  ,1745308
T  632  1 ,7649231E+03   5752136E-03 -,8306E+02  ,1123E+04   ,6772393  ,6604408  ,3242914
T  647  1 ,6651994E+03   5750151E-03  ,1262E+03 -,4332E+03   ,9429444 -,2354366 -,2354262
T  739  1 ,1591906E+03   5752924E-03 -,8705E+03 -,7916E+02   ,5386554  ,2433303 -,8066230
T  762  1 ,2241587E+02   5753119E-03  ,9047E+03 -,5353E+03   ,9050069 -,3403452 -,2552010
T  772  1 ,4672018E+02   5750098E-03  ,9221E+03  ,4830E+03   ,7249488  ,6829838  ,0893446
T  783  1 ,4884155E+03   5752298E-03 -,3864E+03  ,1107E+03   ,6254040  ,5965263  ,5030171
T  784  1 ,6410596E+03   5752200E-03 -,6597E+03 -,2106E+03   ,4189557  ,5326051 -,7353965
T  816  1 ,9613623E+02   5751692E-03 -,7204E+03 -,6179E+03   ,3783215 -,8761180 -,2988145
T  820  1 ,3719289E+03   5754335E-03 -,6250E+02  ,1686E+03   ,9843848  ,0850102 -,1541420
T  824  1 ,1802115E+03   5751523E-03  ,4653E+02  ,1804E+03   ,5510883 -,8344074  ,0081216
T  844  1 ,7608923E+03   5752631E-03  ,2577E+03  ,1075E+03   ,9530117  ,1017344  ,2853399
T  871  1 ,5172106E+03   5753684E-03  ,5413E+03 -,4837E+03   ,9904762  ,1369402  ,0142923
T  884  1 ,2859025E+03   5751666E-03  ,5264E+03 -,2588E+03   ,8036098 -,0239492  ,5946745
T  926  1 ,5471314E+03   5752998E-03  ,4769E+03 -,4825E+03   ,8608806  ,0331454  ,5077262
T 1009  1 ,4809872E+03   5750603E-03 -,4620E+03  ,7023E+03   ,1549381 -,3201706 -,9346042
T 1020  1 ,4030258E+03   5754296E-03 -,4096E+03  ,5631E+03   ,8694792  ,3748644  ,3216871
T 1038  1 ,2392753E+02   5750231E-03 -,2340E+03  ,1260E+03   ,4051914  ,1624122 -,8996900
T 1054  1 ,3047311E+03   5751215E-03 -,1015E+03 -,1143E+02   ,5600992 -,1254645  ,8188696
T 1099  1 ,3958117E+03   5752814E-03  ,2607E+03  ,4286E+03   ,7203119  ,5343133  ,4423348
T 1124  1 ,3772766E+03   5753312E-03  ,1887E+03 -,1115E+04   ,6085286  ,6586684 -,4425482
T 1143  1 ,1241732E+03   5754608E-03  ,2412E+03 -,4205E+03   ,9070943  ,4131753 -,0804122
T 1180  1 ,2128348E+03   5750204E-03  ,1118E+04 -,1890E+03   ,6135098 -,0534022 -,7878794
T 1191  1 ,6709747E+02   5752725E-03  ,1065E+04  ,7592E+03   ,9666006 -,0837695  ,2422106
T 1366  1 ,4243041E+03   5751177E-03  ,7123E+03  ,4769E+03   ,5555407 -,0139424  ,8313724
T 1388  1 ,2202464E+03   5752995E-03 -,2066E+03 -,7630E+02   ,9806882  ,1202673  ,1542285
T 1434  1 ,1474467E+03   5750756E-03  ,7180E+02  ,1099E+04   ,6487462  ,6689220 -,3628660
T 1438  1 ,4333429E+03   5750713E-03  ,4804E+03 -,5269E+03   ,3185704 -,4664049 -,8252148
T 1475  1 ,2257970E+03   5750861E-03 -,1493E+03 -,8758E+03   ,9843512  ,1739874 -,0279478
T 1480  1 ,6688653E+03   5752741E-03  ,6021E+03 -,1700E+03   ,7652840  ,1909356 -,6147228
T 1488  1 ,3233013E+03   5753541E-03  ,5678E+03 -,8552E+03   ,6748253  ,7378708 -,0125509
T 1519  1 ,3917590E+01   5752632E-03 -,6876E+03  ,4203E+03   ,4790295 -,8712304 -,1071838
T 1525  1 ,2589420E+03   5752037E-03 -,9671E+03  ,5397E+03   ,6862578  ,6225590  ,3761257
T 1528  1 ,3122923E+03   5751879E-03  ,8130E+03 -,5838E+03   ,4645843  ,8291112 -,3110241
T 1551  1 ,4972244E+03   5752496E-03  ,2752E+02 -,1188E+03   ,6991694  ,6706837  ,2476804
T 1564  1 ,4306847E+03   5750641E-03 -,2311E+03 -,9769E+03   ,9943201  ,1062600 -,0060333
T 1570  1 ,3459077E+03   5752392E-03  ,4081E+03 -,1588E+03   ,6719293 -,5224554 -,5249299
T 1655  1 ,5657545E+01   5754376E-03 -,6697E+03  ,7389E+03   ,9183655  ,2710525  ,2883319
T 1739  1 ,2455415E+03   5750219E-03  ,5273E+03  ,2632E+02   ,9840129  ,1780966  ,0004029
T 1743  1 ,2697604E+03   5750841E-03  ,1504E+03 -,1335E+03   ,5195160 -,1228978 -,8455763
T 1768  1 ,3043632E+03   5750021E-03  ,1865E+03  ,3237E+02   ,2148645 -,0712559 -,9740410
T 1785  1 ,5737009E+03   5752057E-03  ,4741E+03  ,1047E+03   ,7071495  ,5517101  ,4422167
T 1793  1 ,1741565E+03   5752825E-03 -,6067E+03  ,1056E+04   ,8850925 -,4520205 -,1108542
T 1800  1 ,4308259E+03   5754860E-03 -,9470E+03 -,5740E+03   ,8081717 -,1565821  ,5677504
T 1829  1 ,7876407E+03   5753042E-03  ,2306E+03  ,3410E+03   ,7324543  ,0365190  ,6798360
T 1835  1 ,3229844E+03   5750103E-03  ,2795E+03 -,1441E+03   ,8544459 -,3895813  ,3437276
T 1863  1 ,4045953E+03   5752752E-03 -,4772E+03  ,2050E+03   ,8916101  ,4342046  ,1284440
T 1882  1 ,3143303E+03   5751796E-03  ,7062E+03 -,5556E+03   ,8831987  ,2264242 -,4107214
T 1909  1 ,2022206E+03   5751641E-03  ,7555E+03  ,1014E+04   ,4877048  ,8478821 -,2079424
T 1942  1 ,3303727E+03   5751084E-03  ,6635E+02  ,7946E+03   ,9660707  ,2518844  ,0571100
T 1978  1 ,2472986E+02   5751808E-03  ,3283E+03  ,8597E+03   ,5119423 -,2366121  ,8257904
T 1993  1 ,2403482E+02   5752139E-03  ,1235E+03 -,5947E+02   ,7611475  ,4489780  ,4680527
T 2016  1 ,3667973E+03   5755097E-03  ,1914E+03 -,2660E+02   ,9328426 -,2549666  ,2545520
T 2046  1 ,3772943E+03   5752986E-03  ,1932E+03  ,6214E+03   ,7529474 -,6580754  ,0026311
T 2055  1 ,4829372E+03   5751906E-03  ,1323E+03 -,9157E+03   ,7840148  ,6138375 -,0923277
T 2091  1 ,1338333E+03   5750777E-03 -,5531E+02  ,4721E+03   ,7118734 -,5970857  ,3697633
T 2131  1 ,6176348E+03   5750611E-03  ,7977E+03 -,2496E+03   ,5327412  ,8376105 -,1208117
T 2144  1 ,3867197E+02   5753647E-03  ,2848E+03  ,3756E+03   ,9098304  ,2300060 -,3454068
T 2148  1 ,2168567E+03   5751850E-03 -,8083E+03  ,2084E+03   ,8247104 -,5466689  ,1449342
T 2164  1 ,9893150E+03   5751627E-03  ,6221E+03 -,6465E+02   ,6683987  ,5791995 -,4666596
