T,1,2,0.5034789E+05,2000083E-03,0.7183E+02,0.9729E+01,0.9916477,-0.1258824,0.0280804
T,2,2,0.4951077E+05,2001288E-03,0.1155E+03,0.6943E+02,0.9611341,0.2592876,0.0948215
T,3,2,0.4855454E+05,2000884E-03,0.1791E+03,0.6583E+02,0.9873882,0.1485505,0.0547478
T,4,2,0.4860603E+05,2000547E-03,0.1137E+03,-0.5676E+02,0.9931375,0.1166146,0.0088812
T,5,2,0.4833954E+05,2000272E-03,0.3638E+02,0.1811E+03,0.9915556,0.0085898,0.1293976
T,6,2,0.4970158E+05,2001200E-03,0.1108E+03,-0.1529E+03,0.9911664,0.0487160,-0.1233527
T,7,2,0.4991264E+05,2001952E-03,-0.7882E+02,-0.1476E+03,0.9882774,-0.0755119,-0.1326865
T,8,2,0.4927784E+05,2000557E-03,-0.2534E+02,0.2102E+02,0.9970705,0.0031171,0.0764246
T,9,2,0.4651543E+05,2001037E-03,0.4141E+03,0.4060E+03,0.9201696,0.3788223,0.0989018
T,10,2,0.4968627E+05,2001437E-03,0.3270E+03,0.8595E+02,0.9778307,0.2093017,0.0063189
T,11,2,0.4919825E+05,2001753E-03,0.4811E+02,0.3164E+02,0.9978275,0.0308047,0.0582360
T,12,2,0.4953076E+05,2000055E-03,-0.6667E+02,-0.7459E+02,0.9858096,-0.0933481,-0.1395191
T,13,2,0.4780888E+05,2000894E-03,0.3433E+03,0.3823E+03,0.9516304,0.2048706,0.2289708
T,14,2,0.4863389E+05,2001446E-03,0.9617E+02,0.1549E+02,0.9948005,0.0788728,-0.0644281
T,15,2,0.4904158E+05,2002020E-03,0.6261E+02,0.1345E+03,0.9945986,0.0360835,0.0973226
T,16,2,0.5098487E+05,2000176E-03,-0.4307E+02,-0.3658E+03,0.9826921,-0.0436389,-0.1800332
T,17,2,0.5027350E+05,2000828E-03,-0.1077E+03,-0.8982E+02,0.9984795,-0.0484170,-0.0263544
T,18,2,0.4928575E+05,2001768E-03,0.9205E+02,0.9803E+01,0.9924917,0.1035895,0.0650336
T,19,2,0.4859553E+05,2001241E-03,0.1028E+03,0.4464E+03,0.9725297,0.0423313,0.2288973
T,20,2,0.4769867E+05,2000964E-03,-0.1889E+02,0.2132E+02,0.9997773,-0.0155806,0.0142319
T,21,2,0.3525412E+05,2002006E-03,0.1346E+04,-0.7582E+03,0.9348907,0.2521876,-0.2497615
T,22,2,0.4950972E+05,2001083E-03,-0.5269E+02,-0.7655E+02,0.9912518,-0.0461868,-0.1236389
T,23,2,0.4788462E+05,2000320E-03,-0.4348E+03,0.2986E+03,0.9472352,-0.2799976,0.1560345
T,24,2,0.4759022E+05,2002164E-03,0.1891E+03,-0.2562E+03,0.9895723,0.0867189,-0.1150069
T,25,2,0.5079680E+05,2002030E-03,0.7058E+02,0.8375E+02,0.9919285,0.0970296,0.0816276
T,26,2,0.4936821E+05,2001810E-03,-0.7416E+02,0.1456E+03,0.9940071,-0.0044854,0.1092238
T,27,2,0.4840000E+05,2001896E-03,-0.5555E+02,-0.2735E+03,0.9865969,-0.0018943,-0.1631657
T,28,2,0.4923959E+05,2001199E-03,-0.3270E+02,-0.1364E+03,0.9952595,0.0024174,-0.0972252
T,29,2,0.5049001E+05,2001293E-03,0.2367E+02,-0.1429E+03,0.9986276,-0.0048507,-0.0521472
T,30,2,0.4898206E+05,2001568E-03,0.5103E+02,-0.1532E+03,0.9978331,0.0147548,-0.0641205
T,31,2,0.4731735E+05,2000228E-03,0.2254E+03,-0.2285E+03,0.9782922,0.1431045,-0.1498847
T,32,2,0.4846116E+05,2002194E-03,0.2154E+03,0.1992E+02,0.9760926,0.2152453,0.0302106
T,33,2,0.4886917E+05,2001727E-03,-0.5413E+02,-0.3345E+02,0.9992613,-0.0328775,-0.0198959
T,34,2,0.4965276E+05,2001600E-03,0.2276E+03,0.2261E+03,0.9803379,0.1321846,0.1465091
T,35,2,0.5043277E+05,2002195E-03,0.1448E+03,-0.1558E+03,0.9911717,0.1006397,-0.0863157
T,36,2,0.4847877E+05,2001665E-03,-0.4914E+01,0.7671E+02,0.9988647,0.0396283,0.0264384
T,37,2,0.4629030E+05,2000210E-03,-0.1048E+03,0.9688E+02,0.8735441,-0.4674913,0.1355457
T,38,2,0.4860750E+05,2001917E-03,0.1452E+02,-0.4799E+02,0.9971281,0.0288846,-0.0700093
T,39,2,0.4977720E+05,2001697E-03,-0.9890E+02,0.3790E+03,0.9689358,-0.0237741,0.2461668
T,40,2,0.5002846E+05,2000960E-03,-0.5297E+02,0.3058E+01,0.9922768,-0.1239824,0.0038913
T,41,2,0.4914251E+05,2001500E-03,0.1145E+03,0.1273E+03,0.9787789,0.1872115,0.0833286
T,42,2,0.5066500E+05,2001048E-03,0.7661E+02,0.5388E+02,0.9987693,0.0202970,0.0452529
T,43,2,0.4978876E+05,2002149E-03,-0.4046E+02,0.9529E+02,0.9994249,-0.0258201,0.0219808
T,44,2,0.4791469E+05,2000029E-03,0.5507E+02,-0.6430E+03,0.9547795,0.0100167,-0.2971459
T,45,2,0.5002964E+05,2002123E-03,0.1763E+03,0.2139E+02,0.9880656,0.1494453,-0.0373157
T,46,2,0.4870007E+05,2000601E-03,-0.1329E+03,0.4615E+01,0.9943588,-0.1059593,-0.0048102
T,47,2,0.4898473E+05,2000307E-03,-0.4415E+02,0.1305E+01,0.9996852,-0.0167854,0.0186503
T,48,2,0.4992881E+05,2001221E-03,-0.3032E+02,-0.4141E+02,0.9927607,0.0926736,-0.0764048
T,49,2,0.4931195E+05,2000315E-03,-0.2048E+02,0.1393E+02,0.9995274,-0.0124615,0.0281027
T,50,2,0.4884735E+05,2001547E-03,0.1903E+03,0.6786E+01,0.9920110,0.1260587,0.0048246
T,51,2,0.4803871E+05,2000541E-03,0.1665E+03,0.1234E+03,0.9799162,0.1524602,0.1285307
T,52,2,0.4784066E+05,2001875E-03,0.9746E+02,0.4187E+02,0.9895265,0.1135653,-0.0891077
T,53,2,0.4965986E+05,2000038E-03,-0.9061E+02,-0.5388E+02,0.9918804,-0.1197960,-0.0426870
T,54,2,0.4853206E+05,2000835E-03,0.3536E+02,0.6757E+02,0.9933148,-0.0306582,0.1112914
T,55,2,0.4983761E+05,2001305E-03,0.3154E+02,0.3459E+02,0.9924616,0.0140071,0.1217530
T,56,2,0.4957606E+05,2002235E-03,-0.1270E+03,-0.4000E+02,0.9981290,0.0430744,-0.0433955
T,57,2,0.4914325E+05,2000552E-03,0.1269E+03,-0.8003E+02,0.9653726,0.2591281,-0.0301386
T,58,2,0.4690838E+05,2001578E-03,-0.1969E+03,0.7844E+02,0.9845820,-0.1542994,0.0824014
T,59,2,0.4849832E+05,2000483E-03,0.4900E+02,-0.1236E+03,0.9869054,0.0137118,-0.1607162
T,60,2,0.4883106E+05,2000954E-03,0.3403E+03,-0.2824E+01,0.9590598,0.2829861,-0.0111028
