============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(80 keV) ==> Layer 1+Kapton Polyimide( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,5818459E+05   2000410E-03  ,3758E+02  ,5906E+01   ,9984130 -,0538515  ,0164784
T    2  1 ,5777276E+05   2000874E-03 -,4524E+02  ,4083E+02   ,9921010 -,0733299  ,1017761
T    3  1 ,5656602E+05   2002116E-03  ,1871E+02  ,1127E+03   ,9964898  ,0127864  ,0827321
T    4  1 ,5663589E+05   2000009E-03  ,4040E+02  ,4586E+02   ,9993498 -,0044844  ,0357748
T    5  1 ,5681820E+05   2002180E-03  ,6870E+02  ,4945E+02   ,9981283  ,0427046  ,0437739
T    6  1 ,5756030E+05   2000927E-03  ,1920E+02  ,2269E+02   ,9995677  ,0279488  ,0091288
T    7  1 ,5801608E+05   2001344E-03 -,5913E+02 -,6282E+02   ,9979594 -,0429918 -,0472092
T    8  1 ,5721415E+05   2001136E-03  ,1015E+02  ,1020E+02   ,9998076  ,0169673  ,0098408
T    9  1 ,5725619E+05   2001640E-03 -,5225E+01 -,2437E+02   ,9965308 -,0822541 -,0126717
T   10  1 ,5833573E+05   2001514E-03 -,8335E+02 -,1319E+02   ,9983933 -,0564548  ,0048607
T   11  1 ,5691991E+05   2000833E-03  ,2836E+02 -,4228E+01   ,9997021  ,0224319  ,0096224
T   12  1 ,5714084E+05   2000500E-03 -,2607E+02  ,3334E+00   ,9979341 -,0631755 -,0116785
T   13  1 ,5721888E+05   2000501E-03  ,1331E+03 -,1736E+03   ,9906724  ,0722517 -,1155328
T   14  1 ,5685665E+05   2000244E-03  ,1044E+02 -,5308E+02   ,9977886 -,0360167 -,0558625
T   15  1 ,5760172E+05   2001795E-03  ,4985E+02  ,3895E+02   ,9981888  ,0450608  ,0398579
T   16  1 ,5842853E+05   2002074E-03  ,4794E+02 -,1447E+03   ,9973683  ,0100522 -,0718016
T   17  1 ,5762523E+05   2001949E-03 -,5469E+01  ,1739E+03   ,9948762 -,0126396  ,1003079
T   18  1 ,5701218E+05   2000188E-03  ,3104E+02 -,1559E+02   ,9990056  ,0429292  ,0120379
T   19  1 ,5788745E+05   2000814E-03  ,1442E+03 -,1278E+03   ,9944478  ,0825460 -,0652663
T   20  1 ,5599168E+05   2001238E-03 -,1574E+03 -,6754E+02   ,9971292 -,0749296 -,0109040
T   21  1 ,5733416E+05   2000742E-03  ,1423E+03 -,4141E+02   ,9953118  ,0821412 -,0510612
T   22  1 ,5739568E+05   2001131E-03 -,5316E-01  ,1397E+02   ,9995945  ,0059638  ,0278443
T   23  1 ,5678026E+05   2000782E-03 -,1195E+02  ,1958E+02   ,9996595 -,0190832 -,0177971
T   24  1 ,5703708E+05   2001388E-03 -,2198E+02 -,9976E+02   ,9964548 -,0271913 -,0796151
T   25  1 ,5746550E+05   2002214E-03  ,2523E+02 -,4757E+02   ,9982514  ,0345397 -,0479697
T   26  1 ,5757548E+05   2000794E-03 -,2361E+02 -,2161E+02   ,9981477  ,0030541  ,0607607
T   27  1 ,5674931E+05   2001971E-03  ,7919E+02 -,1205E+03   ,9940499  ,0761924 -,0778435
T   28  1 ,5610998E+05   2000666E-03 -,3711E+02  ,1814E+02   ,9993486 -,0357846  ,0046768
T   29  1 ,5822233E+05   2002177E-03 -,5833E+02 -,1111E+02   ,9968989 -,0694100 -,0370788
T   30  1 ,5723710E+05   2002223E-03 -,3863E+01 -,5733E+02   ,9988261  ,0231233 -,0425649
T   31  1 ,5675136E+05   2000290E-03 -,3718E+02 -,2856E+02   ,9902909  ,0072913 -,1388191
