============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(180 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  2 ,7009362E+05   5751471E-03  ,2784E+03 -,5374E+02   ,9500406  ,3120391 -,0073830
T    2  2 ,7010253E+05   5752529E-03 -,1607E+03  ,9659E+02   ,9974442 -,0599254  ,0389115
T    3  2 ,6970016E+05   5752455E-03 -,2504E+03 -,5295E+02   ,9840992  ,0825848 -,1572529
T    4  2 ,6870208E+05   5750706E-03 -,1604E+03  ,3170E+03   ,8381568 -,4803422  ,2583885
T    5  2 ,6975214E+05   5751414E-03  ,4249E+03 -,6105E+03   ,9099329  ,0944580 -,4038563
T    6  2 ,6826337E+05   5752904E-03  ,1995E+02  ,1202E+03   ,9678038 -,1460271  ,2050168
T    7  2 ,7136179E+05   5751122E-03 -,4148E+03 -,2989E+03   ,9898232 -,0020427 -,1422880
T    8  2 ,6826350E+05   5751611E-03  ,4976E+03  ,5635E+03   ,9400022  ,3293899  ,0888719
T    9  2 ,7010186E+05   5750638E-03  ,8106E+01 -,2451E+03   ,9669917 -,0772879 -,2428039
T   10  2 ,6908172E+05   5750470E-03 -,1443E+03 -,5199E+02   ,9961676 -,0829917 -,0276143
T   11  2 ,6678528E+05   5752448E-03 -,3487E+02 -,8271E+02   ,9968562 -,0522178 -,0595904
T   12  2 ,6947732E+05   5752732E-03  ,6259E+01 -,1614E+03   ,9730299 -,0277943 -,2289985
T   13  2 ,6947838E+05   5752295E-03  ,1241E+03  ,5641E+02   ,9966908 -,0795750 -,0165923
T   14  2 ,7182750E+05   5751591E-03  ,3051E+03 -,5182E+03   ,9683357  ,2311350 -,0943537
