============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  655  2 ,1693724E+04   5751715E-03 -,1395E+03  ,1500E+03   ,8389623  ,2328271 -,4918677
T  660  2 ,2512531E+03   5751876E-03  ,6615E+03  ,1664E+04   ,9777463  ,0488095  ,2040339
T  665  2 ,6953203E+03   5750549E-03 -,5114E+03  ,8532E+03   ,6991779 -,7098562 -,0851732
S  684 13 ,3585348E+01   0000000E+00  ,6684E+00 -,4328E+02  -,9934481 -,0853265  ,0760277
S  684 13 ,3581849E+01   0000000E+00  ,7105E+01 -,3896E+02  -,9892554 -,1240719  ,0773297
S  684 13 ,4731993E+02   0000000E+00 -,6071E+01 -,3751E+02  -,9551423 -,2264724  ,1908231
S  684 13 ,1483576E+02   0000000E+00 -,2050E+01 -,3764E+02  -,9847516 -,0071909  ,1738175
T  690  2 ,6253726E+03   5751098E-03  ,9960E+03 -,3040E+02   ,5722347 -,8116620  ,1172700
T  694  2 ,6930180E+03   5750927E-03  ,7627E+03  ,5773E+02   ,8319712 -,2158302 -,5111176
T  706  2 ,1253427E+04   5751549E-03 -,1747E+03  ,2311E+02   ,5594038  ,8240589  ,0894111
S  752 13 ,2456456E+03   0000000E+00 -,2236E+01  ,1819E+02  -,9712532 -,1441853  ,1894146
