============================== SRIM-2013.00 ==============================
==============================================================================
------------------------------------------------------------------------------
 =====================================================================
                       SPUTTERING   CALCULATION                       
 =====================================================================
    >> Review plot of SPUTTERING YIELD vs. Surface Binding Energy <<  
    >> for how yield changes with SBE (last plot of Menu of Plots)<<  
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number                                           =
 =              Sputtered atom type (atomic name) and energy (eV)    =
 =                 (Note: SBE is NOT subtracted from atom energy)    =
 =              Point of ejection relative to ion entrance point.    =
 =              Trajectional cosines of ejected atom.                =
 =                  Cosine (X) is negative indicating motion away    =
 =                     from the target surface.                      =
 =                  Cosine (Y) and Cosine (Z) are transverse motion. =
 =====================================================================
 ==================  CALCULATION   DATA  =============================
  Calculation Date= 05-25-2023, Time= 16:47:43
  Ion Data: Name,   Mass,   Energy (keV)
           He    4,003 140,
==============================================================================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(140 keV) ==> Layer 1+Kapton Polyimide( 2000 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
S   81 13 ,6860136E+01   0000000E+00  ,9137E+01  ,7487E+01  -,8240348  ,4465382  ,3486694
S   81 13 ,1211206E+02   0000000E+00  ,5618E+01  ,4057E+01  -,9999361  ,0014188  ,0112143
S   81 13 ,6328243E+01   0000000E+00 -,2457E+01  ,6879E+01  -,9788318 -,2030573  ,0256114
S   81 13 ,4462341E+01   0000000E+00  ,9848E+01 -,1622E+01  -,9183936  ,0175268 -,3952797
S  192 13 ,2768542E+02   0000000E+00 -,3316E+01 -,4013E+01  -,9127309  ,1427425 -,3828143
S  330 13 ,5111704E+02   0000000E+00 -,7568E+01  ,5166E+01  -,9411357 -,1688763 -,2928215
S  330 13 ,4025471E+01   0000000E+00 -,5815E+01  ,5522E+01  -,9183570 -,3379692  ,2059060
S  510 13 ,5155804E+02   0000000E+00  ,8054E+01 -,5719E+01  -,9805963  ,1791990 -,0794901
S  510 13 ,1792613E+02   0000000E+00  ,7194E+01 -,3487E+01  -,9762899  ,2138787  ,0333772
S  529 13 ,6540194E+02   0000000E+00  ,3420E+01  ,4541E+01  -,5410195  ,1553152  ,8265440
S  847 13 ,3796324E+01   0000000E+00 -,7154E+01  ,2927E+01  -,9743145  ,1340054 -,1809804
S  904 13 ,1417058E+03   0000000E+00  ,8482E+01  ,4497E+02  -,6877511 -,7018272 -,1855721
S  904 13 ,1635603E+03   0000000E+00  ,9770E+01  ,4729E+02  -,6645294 -,1968056  ,7208802
S  904 13 ,2160237E+02   0000000E+00  ,3450E+01  ,3827E+02  -,9182869  ,3533260 -,1786334
S  904 13 ,1070832E+03   0000000E+00  ,1192E+01  ,3825E+02  -,8267900 -,5318269 -,1832442
