============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(225 keV) ==> Aluminum+Polypropylene (( 5750 A) =========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  2 ,1016361E+06   5752433E-03  ,2119E+03 -,3333E+02   ,9749248  ,2215575  ,0208297
T    2  2 ,1016351E+06   5752014E-03  ,8680E+02 -,1175E+03   ,9980254  ,0382744 -,0498027
T    3  2 ,1010996E+06   5752961E-03 -,1720E+03  ,1201E+03   ,9918342 -,0625918 -,1111181
T    4  2 ,1009506E+06   5752054E-03  ,1707E+03 -,1914E+03   ,9168867  ,3917432 -,0765254
T    5  2 ,9988241E+05   5750221E-03 -,6486E+03  ,8373E+02   ,7679291 -,5626365  ,3061455
T    6  2 ,9995188E+05   5752280E-03 -,7221E+02  ,3835E+00   ,9921571 -,0995208 -,0756299
T    7  2 ,1036901E+06   5751857E-03 -,4027E+03 -,9179E+01   ,9945802 -,0691287 -,0776624
T    8  2 ,9987906E+05   5750136E-03 -,2957E+03  ,4513E+03   ,9735451 -,0213993  ,2274906
T    9  2 ,1018717E+06   5751679E-03  ,5194E+02 -,1370E+03   ,9820199 -,0050193 -,1887108
T   10  2 ,1003801E+06   5750269E-03  ,6884E+02 -,1137E+03   ,9864662  ,1400322 -,0852962
T   11  2 ,9697970E+05   5750450E-03  ,3174E+02 -,5318E+02   ,9967811  ,0194983 -,0777635
T   12  2 ,9915181E+05   5750013E-03 -,8942E+01 -,1347E+03   ,9807155 -,0544998 -,1876881
