T,1,1,0.1334745E+05,2001624E-03,0.8769E+02,0.1115E+02,0.9714721,-0.2367114,-0.0144799
T,2,1,0.1280849E+05,2000225E-03,0.3226E+01,0.2341E+03,0.8928609,0.0749225,0.4440563
T,3,1,0.1230419E+05,2001520E-03,0.4263E+01,-0.3023E+03,0.9778946,0.0119056,-0.2087592
T,4,1,0.1235231E+05,2001739E-03,-0.2075E+03,-0.6563E+02,0.9729578,-0.1385726,-0.1847993
T,5,1,0.1249138E+05,2001696E-03,0.8950E+02,0.2840E+03,0.9821015,0.0144174,0.1877996
T,6,1,0.1285021E+05,2001783E-03,-0.1913E+03,0.2261E+03,0.9643638,-0.1710448,0.2018569
T,7,1,0.1313975E+05,2001101E-03,-0.2174E+03,-0.3904E+02,0.9698050,-0.2417862,-0.0319006
T,8,1,0.1263607E+05,2000053E-03,-0.4743E+02,0.6133E+02,0.9966449,0.0609460,0.0546308
T,9,1,0.1087948E+05,2001543E-03,-0.3439E+03,0.9421E+03,0.7706639,0.0919284,0.6305762
T,10,1,0.1326571E+05,2000175E-03,0.2872E+02,0.8049E+02,0.9924353,0.1096917,0.0551350
T,11,1,0.1276466E+05,2001651E-03,-0.8872E+02,0.3823E+02,0.9983357,-0.0576441,-0.0017197
T,12,1,0.1254636E+05,2001005E-03,-0.2095E+03,-0.2569E+02,0.9649410,-0.2527041,-0.0709196
T,13,1,0.1241961E+05,2000579E-03,-0.9708E+02,0.2802E+03,0.9783732,-0.0866435,0.1878265
T,14,1,0.1267300E+05,2000426E-03,-0.1145E+03,-0.7206E+01,0.9849329,-0.1410244,0.1000960
T,15,1,0.1287915E+05,2000046E-03,-0.1666E+03,-0.3751E+02,0.9903116,-0.1387322,0.0060335
T,16,1,0.1400607E+05,2001878E-03,-0.7726E+02,-0.4120E+02,0.9966948,-0.0805879,0.0102518
T,17,1,0.1297781E+05,2001114E-03,0.1136E+03,0.1643E+02,0.9963792,0.0474876,-0.0705230
T,18,1,0.1273243E+05,2000872E-03,0.1103E+03,-0.1589E+03,0.9789334,0.1728651,-0.1086600
T,19,1,0.1247888E+05,2001044E-03,-0.2949E+03,0.3594E+03,0.9706652,-0.1777711,0.1618842
T,20,1,0.1221217E+05,2000922E-03,0.5436E+02,-0.4491E+02,0.9993199,0.0359825,0.0080611
T,21,1,0.1207020E+05,2001942E-03,0.2786E+02,0.2200E+03,0.9005630,-0.4160723,-0.1259764
T,22,1,0.1273181E+05,2001210E-03,0.4211E+02,0.8043E+02,0.9904023,0.0800812,0.1126508
