T,1,2,0.1375901E+06,2000631E-03,0.3323E+02,0.4678E+01,0.9988731,-0.0445630,0.0163301
T,2,2,0.1365938E+06,2001599E-03,-0.4015E+02,0.3368E+02,0.9942677,-0.0655233,0.0844889
T,3,2,0.1345106E+06,2000800E-03,0.1596E+02,0.9753E+02,0.9973918,0.0108726,0.0713540
T,4,2,0.1344615E+06,2000281E-03,-0.4940E+02,-0.2334E+02,0.9995020,-0.0098122,-0.0299919
T,5,2,0.1347268E+06,2000824E-03,-0.1085E+02,0.7257E+02,0.9985668,-0.0167424,0.0508344
T,6,2,0.1363862E+06,2001032E-03,0.6796E+01,-0.2433E+02,0.9996266,-0.0058139,-0.0266995
T,7,2,0.1372998E+06,2001920E-03,0.5026E+02,-0.5446E+02,0.9985069,0.0381299,-0.0391158
T,8,2,0.1356971E+06,2001180E-03,-0.4741E+01,0.1130E+02,0.9998673,-0.0021388,0.0161500
T,9,2,0.1354899E+06,2002154E-03,-0.3399E+01,-0.2167E+02,0.9974255,-0.0704442,-0.0134143
T,10,2,0.1379511E+06,2002017E-03,-0.7127E+02,-0.1707E+02,0.9987968,-0.0490360,-0.0007171
T,11,2,0.1352360E+06,2000962E-03,0.1128E+02,0.2174E+02,0.9997902,-0.0021830,0.0203644
T,12,2,0.1357754E+06,2000719E-03,0.1791E+02,0.1336E+02,0.9984893,0.0373206,0.0403262
T,13,2,0.1354124E+06,2001677E-03,0.5570E+02,0.1825E+03,0.9928327,0.0444778,0.1109274
T,14,2,0.1350472E+06,2000588E-03,0.2954E+02,-0.3303E+02,0.9984962,-0.0020893,-0.0547802
T,15,2,0.1363259E+06,2002228E-03,0.4624E+02,-0.3018E+02,0.9986531,0.0454944,-0.0249455
T,16,2,0.1379774E+06,2001326E-03,0.1211E+03,-0.5413E+02,0.9980361,0.0522268,-0.0345890
T,17,2,0.1366008E+06,2001540E-03,-0.1019E+03,0.1107E+03,0.9958177,-0.0675749,0.0614879
T,18,2,0.1352849E+06,2000457E-03,-0.2574E+02,-0.1644E+02,0.9992786,-0.0105358,-0.0364867
T,19,2,0.1369269E+06,2001060E-03,0.1392E+03,0.9454E+02,0.9955572,0.0740950,0.0581009
T,20,2,0.1334991E+06,2000655E-03,-0.1303E+03,0.7842E+02,0.9976602,-0.0473008,0.0493628
T,21,2,0.1355087E+06,2000860E-03,0.5787E+02,0.1060E+03,0.9965228,0.0557089,0.0619578
T,22,2,0.1362380E+06,2001176E-03,0.2901E+01,-0.1168E+02,0.9997223,-0.0022741,-0.0234549
T,23,2,0.1348089E+06,2000910E-03,0.1961E+02,0.6570E+01,0.9995929,0.0027024,0.0284043
T,24,2,0.1353206E+06,2000204E-03,-0.5450E+02,-0.6874E+02,0.9971410,-0.0530987,-0.0537621
