============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(30 keV) ==> Layer 1+Kapton Polyimide( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  1 ,1334745E+05   2001624E-03  ,8769E+02  ,1115E+02   ,9714721 -,2367114 -,0144799
T    2  1 ,1280849E+05   2000225E-03  ,3226E+01  ,2341E+03   ,8928609  ,0749225  ,4440563
T    3  1 ,1230419E+05   2001520E-03  ,4263E+01 -,3023E+03   ,9778946  ,0119056 -,2087592
T    4  1 ,1235231E+05   2001739E-03 -,2075E+03 -,6563E+02   ,9729578 -,1385726 -,1847993
T    5  1 ,1249138E+05   2001696E-03  ,8950E+02  ,2840E+03   ,9821015  ,0144174  ,1877996
T    6  1 ,1285021E+05   2001783E-03 -,1913E+03  ,2261E+03   ,9643638 -,1710448  ,2018569
T    7  1 ,1313975E+05   2001101E-03 -,2174E+03 -,3904E+02   ,9698050 -,2417862 -,0319006
T    8  1 ,1263607E+05   2000053E-03 -,4743E+02  ,6133E+02   ,9966449  ,0609460  ,0546308
T    9  1 ,1087948E+05   2001543E-03 -,3439E+03  ,9421E+03   ,7706639  ,0919284  ,6305762
T   10  1 ,1326571E+05   2000175E-03  ,2872E+02  ,8049E+02   ,9924353  ,1096917  ,0551350
T   11  1 ,1276466E+05   2001651E-03 -,8872E+02  ,3823E+02   ,9983357 -,0576441 -,0017197
T   12  1 ,1254636E+05   2001005E-03 -,2095E+03 -,2569E+02   ,9649410 -,2527041 -,0709196
T   13  1 ,1241961E+05   2000579E-03 -,9708E+02  ,2802E+03   ,9783732 -,0866435  ,1878265
T   14  1 ,1267300E+05   2000426E-03 -,1145E+03 -,7206E+01   ,9849329 -,1410244  ,1000960
T   15  1 ,1287915E+05   2000046E-03 -,1666E+03 -,3751E+02   ,9903116 -,1387322  ,0060335
T   16  1 ,1400607E+05   2001878E-03 -,7726E+02 -,4120E+02   ,9966948 -,0805879  ,0102518
T   17  1 ,1297781E+05   2001114E-03  ,1136E+03  ,1643E+02   ,9963792  ,0474876 -,0705230
T   18  1 ,1273243E+05   2000872E-03  ,1103E+03 -,1589E+03   ,9789334  ,1728651 -,1086600
T   19  1 ,1247888E+05   2001044E-03 -,2949E+03  ,3594E+03   ,9706652 -,1777711  ,1618842
T   20  1 ,1221217E+05   2000922E-03  ,5436E+02 -,4491E+02   ,9993199  ,0359825  ,0080611
T   21  1 ,1207020E+05   2001942E-03  ,2786E+02  ,2200E+03   ,9005630 -,4160723 -,1259764
T   22  1 ,1273181E+05   2001210E-03  ,4211E+02  ,8043E+02   ,9904023  ,0800812  ,1126508
T   23  1 ,1259697E+05   2000337E-03 -,1930E+03  ,2890E+03   ,9661774 -,2233093  ,1289734
T   24  1 ,1220914E+05   2001049E-03  ,1744E+03 -,5231E+03   ,9430002  ,1560442 -,2939403
T   25  1 ,1387045E+05   2000886E-03  ,1427E+03  ,1133E+03   ,9797163  ,1881591  ,0689354
T   26  1 ,1302642E+05   2001734E-03  ,1017E+03  ,7567E+02   ,9960322  ,0810700  ,0367087
