============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(70 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T    1  2 ,8952360E+04   5753792E-03  ,6203E+03 -,5418E+03   ,7722692  ,0422603 -,6338883
T    2  2 ,1077725E+05   5753163E-03 -,5907E+03 -,8089E+02   ,9293643 -,3511397  ,1139425
T    3  2 ,9877405E+04   5751485E-03 -,8023E+03  ,5271E+02   ,8847633 -,4528085 -,1102645
T    4  2 ,7701600E+04   5750599E-03 -,1301E+04 -,9433E+03   ,3568538 -,5345880 -,7660751
T    6  2 ,4476817E+04   5753401E-03  ,1421E+04 -,2071E+03   ,7187285  ,5563674 -,4169948
T    7  2 ,1031035E+05   5751189E-03  ,3409E+03  ,6641E+03   ,7475982  ,3390569  ,5710843
T    8  2 ,7251889E+04   5752062E-03 -,3301E+03 -,6929E+03   ,8960556  ,4191607 -,1462486
T    9  2 ,8103583E+04   5752121E-03 -,6890E+03  ,6816E+02   ,9458946  ,1355853 -,2947883
T   11  2 ,4209191E+04   5754658E-03 -,2088E+04 -,5659E+03   ,8517816 -,0140238 -,5237094
T   12  2 ,8517304E+04   5755066E-03  ,1012E+04 -,6297E+03   ,9809680 -,1739967 -,0861801
T   13  2 ,8101923E+04   5750628E-03 -,1718E+04 -,2763E+03   ,9848369 -,1731375 -,0109357
T   14  2 ,9781678E+04   5751789E-03  ,9408E+03 -,2749E+03   ,9936277 -,0121415  ,1120563
T   15  2 ,9486971E+04   5754643E-03  ,5498E+03 -,9831E+03   ,9124642 -,4041944 -,0635300
T   16  2 ,7158150E+04   5751906E-03  ,1765E+04  ,1625E+04   ,7858590  ,5463974  ,2896128
T   17  2 ,4404352E+04   5751124E-03 -,6959E+02 -,2728E+04   ,2778744  ,4592624 -,8437203
T   18  2 ,1030912E+05   5750788E-03 -,1421E+04 -,5651E+03   ,8914135  ,0475099 -,4506937
T   20  2 ,9405108E+04   5750095E-03 -,7226E+02  ,2590E+03   ,9412482 -,1641181  ,2951560
T   21  2 ,9674584E+04   5750346E-03 -,6025E+03 -,1030E+04   ,9810417 -,1287531 -,1448438
T   22  2 ,1295588E+04   5751640E-03 -,9690E+03 -,3070E+04   ,9917097 -,1279330  ,0120457
T   23  2 ,1023770E+05   5750695E-03  ,1068E+04 -,5284E+03   ,9010519  ,4033924 -,1593112
T   24  2 ,1150341E+05   5753847E-03 -,2139E+03  ,2238E+03   ,9950208  ,0172649 -,0981609
T   25  2 ,9617291E+04   5753536E-03  ,4393E+03  ,1006E+04   ,9986698  ,0467487  ,0217539
T   26  2 ,1415795E+04   5753393E-03  ,3481E+04  ,2507E+04   ,6950163  ,7162151  ,0631530
T   28  2 ,9699013E+04   5751335E-03 -,9734E+03 -,1022E+04   ,6162795 -,3640150 -,6983499
T   29  2 ,9810600E+04   5753548E-03 -,5053E+03 -,3562E+03   ,9702536 -,0004189 -,2420905
T   30  2 ,9406192E+04   5754015E-03  ,4052E+03 -,2840E+02   ,8207692 -,4693851 -,3256002
T   31  2 ,5877391E+04   5752387E-03 -,1510E+04  ,1365E+03   ,9776071  ,2081850 -,0307141
T   32  2 ,8547635E+04   5750663E-03 -,8206E+03  ,7097E+02   ,1208595  ,9866249 -,1093810
T   33  2 ,1164295E+05   5753951E-03 -,1670E+03  ,3432E+03   ,9975273 -,0545277 -,0443389
T   34  2 ,7762369E+04   5751824E-03  ,6650E+03  ,1518E+04   ,8571935  ,0608108  ,5113916
B   35  2 ,3886363E+04 -  2208631E-06 -,7862E+03 -,3190E+02  -,8988026 -,1410359  ,4150456
T   36  2 ,6262542E+04   5750047E-03  ,1474E+04  ,2091E+04   ,3974922 -,2468024  ,8837921
T   37  2 ,1058099E+05   5750436E-03  ,4826E+03 -,3975E+03   ,8617632  ,3419378 -,3747569
T   38  2 ,6390826E+04   5751016E-03 -,9111E+03 -,6098E+03   ,2711288 -,9367278 -,2214274
T   39  2 ,1185046E+05   5752925E-03 -,3250E+03  ,4986E+03   ,9069185 -,4197413  ,0362779
T   40  2 ,5933433E+04   5751991E-03 -,1371E+04  ,1332E+04   ,9243144  ,1121977  ,3647664
T   41  2 ,1015098E+05   5750381E-03  ,3008E+03 -,7617E+03   ,7679281  ,6401317  ,0227552
T   42  2 ,5813042E+04   5752123E-03  ,2005E+04  ,1181E+04   ,4807372  ,8464257  ,2290313
T   43  2 ,3972328E+04   5751936E-03 -,7165E+03 -,1880E+04   ,7955118 -,6056702  ,0180187
T   44  2 ,1044615E+05   5751999E-03 -,2548E+03 -,6336E+03   ,9873601  ,1389753  ,0761970
T   45  2 ,1015815E+05   5751122E-03  ,5558E+03  ,3636E+03   ,4489417  ,7410153  ,4993472
T   46  2 ,1094224E+05   5755490E-03  ,8348E+03 -,7652E+03   ,9790677  ,1224538  ,1625776
T   47  2 ,1105398E+05   5752837E-03  ,6116E+03 -,2772E+02   ,9678058 -,0726981 -,2409707
T   49  2 ,1027325E+05   5752952E-03  ,1006E+03 -,6112E+03   ,9754931 -,1304466 -,1771915
T   50  2 ,7337543E+04   5750861E-03  ,1662E+03  ,6663E+03   ,3783571 -,2911915  ,8786657
T   54  2 ,4690986E+04   5751242E-03 -,1704E+04  ,7837E+03   ,6221727 -,2278851  ,7489790
T   55  2 ,8969028E+04   5753702E-03 -,6569E+03  ,6803E+03   ,9828168  ,0352137  ,1811936
T   57  2 ,1125149E+05   5751640E-03  ,1807E+03 -,5324E+03   ,8618795  ,5027094 -,0666863
T   58  2 ,8409729E+04   5751632E-03 -,4163E+03 -,1901E+04   ,8520641  ,4501159 -,2671751
T   59  2 ,5390383E+04   5750418E-03 -,1331E+04  ,9112E+03   ,9153601  ,0978354  ,3905689
T   60  2 ,9708951E+04   5753215E-03  ,3636E+02 -,5499E+03   ,9678064 -,2488047  ,0380385
T   63  2 ,1033867E+05   5755010E-03  ,4547E+03 -,4946E+03   ,9773116 -,2078957 -,0405136
T   64  2 ,9874775E+04   5751990E-03  ,2879E+03 -,7227E+03   ,9408100 -,3381171  ,0235261
T   65  2 ,7595226E+04   5754064E-03 -,1218E+04 -,1325E+03   ,9336090 -,1275827  ,3348088
T   66  2 ,1062371E+05   5750444E-03 -,1940E+03  ,6711E+02   ,7705659 -,5922319 -,2355621
T   67  2 ,1058940E+05   5750006E-03  ,5374E+03 -,3471E+03   ,9506575  ,2820635 -,1291919
T   68  2 ,1037788E+05   5750983E-03 -,1738E+03  ,1983E+03   ,8801724 -,2086523  ,4263341
T   70  2 ,6929042E+04   5753782E-03  ,1877E+04 -,7595E+02   ,8380834 -,1310563  ,5295662
T   71  2 ,1136473E+05   5753040E-03 -,1117E+03 -,4322E+03   ,8080280 -,0038954 -,5891312
T   72  2 ,1712352E+04   5750553E-03  ,9521E+02  ,1694E+04   ,7541132 -,5162615  ,4059400
T   74  2 ,9397887E+04   5750270E-03 -,1073E+04  ,6845E+03   ,8930955 -,0568092  ,4462658
T   75  2 ,3000087E+04   5750832E-03  ,1948E+04 -,2982E+03   ,3030038  ,6805518 -,6671116
T   76  2 ,7684730E+04   5751342E-03  ,1168E+04 -,3678E+03   ,4709617  ,5400748  ,6975058
T   77  2 ,9331676E+04   5751331E-03  ,7482E+03  ,1146E+04   ,9911454  ,0226119  ,1308415
T   78  2 ,2527657E+04   5750200E-03 -,1802E+04 -,6477E+03   ,6713509  ,2280276 -,7051889
T   79  2 ,8745185E+04   5754357E-03 -,9599E+03  ,1108E+04   ,9036239 -,3331497 -,2692120
T   80  2 ,7279500E+04   5753025E-03  ,1496E+03 -,9052E+03   ,6041942  ,2935913 -,7407790
T   81  2 ,1059791E+05   5752900E-03  ,5809E+03 -,9568E+03   ,8207446  ,5712932 -,0015366
T   82  2 ,1002792E+05   5751508E-03  ,1059E+04  ,2356E+03   ,9168232  ,3756249 -,1354299
T   83  2 ,9493399E+04   5755078E-03 -,1816E+04 -,2404E+02   ,9114399 -,3300401  ,2456640
T   84  2 ,5990912E+04   5752334E-03  ,4354E+03  ,3131E+03   ,8455711  ,4245238  ,3237113
T   85  2 ,7871478E+04   5752424E-03  ,5840E+02  ,1927E+04   ,4980130  ,2996394  ,8137563
T   88  2 ,8932532E+04   5755288E-03  ,8762E+03  ,1314E+03   ,9683840 -,2057591  ,1410518
T   89  2 ,7857763E+04   5751131E-03 -,4968E+02  ,2271E+03   ,7919847 -,5656928  ,2296780
T   90  2 ,9177510E+04   5754272E-03 -,3254E+03  ,2593E+03   ,9358350 -,3509011  ,0328824
T   91  2 ,1106079E+05   5752341E-03  ,3750E+03  ,3241E+03   ,9908154  ,1345568  ,0133928
T   92  2 ,9111694E+04   5754931E-03  ,6265E+03  ,1418E+03   ,9517989  ,2865845 -,1093080
T   93  2 ,6315675E+04   5750028E-03 -,1509E+03 -,6639E+03   ,8867655 -,4618352  ,0188460
T   94  2 ,9165305E+04   5753258E-03 -,1692E+03  ,7661E+03   ,9958352 -,0569619 -,0711872
T   95  2 ,3933644E+04   5752078E-03  ,5034E+03  ,5078E+03   ,4722992  ,4880102  ,7340160
T   96  2 ,1006141E+05   5755935E-03 -,4819E+01 -,1315E+04   ,9942559 -,0528301 -,0930813
T   97  2 ,9474620E+04   5751572E-03  ,4498E+03 -,5644E+03   ,7948243  ,5227872  ,3081360
T   98  2 ,9442696E+04   5753626E-03  ,5188E+03  ,1340E+04   ,8201484 -,0356927  ,5710365
T   99  2 ,7852209E+04   5750122E-03 -,6360E+03  ,9061E+03   ,7308573 -,6633160  ,1608089
T  100  2 ,1182138E+04   5751596E-03 -,7460E+03 -,1873E+04   ,6087973 -,4812135 -,6307134
T  101  2 ,7861169E+04   5750727E-03  ,6100E+03  ,9334E+03   ,9833528  ,1407425  ,1149293
T  102  2 ,9836874E+04   5750429E-03 -,6871E+03 -,1366E+04   ,8686882 -,2398743 -,4334064
T  103  2 ,1107506E+04   5750742E-03  ,1399E+04 -,5040E+01   ,6803958  ,6573715 -,3239202
T  104  2 ,1048561E+05   5754006E-03  ,2592E+03  ,7537E+03   ,8957323  ,1713553  ,4102451
T  105  2 ,9920898E+04   5755581E-03 -,9433E+03  ,5123E+03   ,9349875 -,3226116  ,1473778
T  106  2 ,3392121E+04   5754417E-03  ,3372E+03 -,2058E+04   ,9599996  ,0595783  ,2735893
T  107  2 ,7775514E+04   5750853E-03 -,4970E+03  ,3167E+03   ,7320856 -,5608031  ,3867176
T  108  2 ,9270429E+04   5751026E-03  ,6290E+02 -,1454E+04   ,9570462 -,0483984 -,2858673
T  109  2 ,9011282E+04   5754881E-03  ,2846E+03 -,3133E+03   ,9011666  ,3919937 -,1850399
T  110  2 ,1003350E+05   5755164E-03  ,1477E+03 -,1296E+04   ,9699322 -,2160803 -,1119862
T  111  2 ,1033691E+05   5752593E-03 -,8325E+03  ,1445E+03   ,9719005  ,0896314  ,2176593
T  112  2 ,9095077E+04   5750359E-03  ,1111E+04  ,1707E+03   ,8137719  ,5569991  ,1659136
T  114  2 ,6033001E+04   5751680E-03  ,1392E+04  ,1595E+03   ,6349095  ,7506699  ,1827148
T  115  2 ,1128888E+05   5750674E-03 -,1276E+03 -,2295E+03   ,9874048 -,1548258 -,0325687
T  116  2 ,3666757E+04   5753277E-03 -,3540E+02  ,3332E+04   ,9758441  ,0823421  ,2023563
T  117  2 ,7746393E+04   5751494E-03  ,1588E+04  ,1140E+03   ,7758519 -,4031641  ,4852963
T  118  2 ,6792233E+04   5750408E-03 -,1412E+03 -,5676E+02   ,9802461 -,1890017  ,0582740
T  119  2 ,8716995E+04   5753709E-03  ,8692E+03  ,4860E+02   ,9188165  ,3713010 -,1338353
T  120  2 ,3263532E+04   5753183E-03  ,1312E+04  ,1030E+04   ,5650664  ,7277665  ,3886592
