T,1,1,0.1485659E+06,5750637E-03,0.1044E+03,-0.5421E+01,0.9969625,0.0719597,0.0297906
T,2,1,0.1481196E+06,5752167E-03,0.1868E+01,0.7679E+02,0.9995182,-0.0031444,0.0308787
T,3,1,0.1482204E+06,5750269E-03,-0.1144E+03,0.4831E+02,0.9991278,-0.0310762,-0.0278897
T,4,1,0.1485504E+06,5752422E-03,0.9238E+02,-0.6827E+02,0.9892303,0.1461131,0.0086252
T,5,1,0.1489346E+06,5750755E-03,0.1782E+03,0.2310E+03,0.9623094,0.2358985,0.1353240
T,6,1,0.1475288E+06,5752692E-03,-0.1578E+03,0.6296E+02,0.9998310,-0.0101465,-0.0153312
T,7,1,0.1489470E+06,5752515E-03,-0.9930E+02,0.1769E+03,0.9999182,-0.0090546,0.0090337
T,8,1,0.1472143E+06,5751880E-03,0.1442E+03,0.3623E+02,0.9961629,0.0871984,-0.0074732
T,9,1,0.1493320E+06,5750017E-03,-0.2101E+02,0.2587E+02,0.9876688,-0.1564989,-0.0042891
T,10,1,0.1483593E+06,5752312E-03,-0.2156E+02,-0.9502E+01,0.9995592,0.0166744,-0.0245616
T,11,1,0.1450749E+06,5752570E-03,0.8440E+00,0.8214E+01,0.9995699,0.0114965,0.0269794
T,12,1,0.1467552E+06,5750512E-03,0.1276E+02,0.4886E+02,0.9984786,-0.0033259,0.0550409
T,13,1,0.1484076E+06,5752751E-03,-0.1415E+03,0.5991E+01,0.9999295,0.0011959,-0.0118120
T,14,1,0.1492352E+06,5751916E-03,-0.1281E+03,-0.1665E+03,0.9989642,-0.0327582,-0.0315823
T,15,1,0.1471952E+06,5752305E-03,0.3311E+02,-0.5520E+02,0.9992250,0.0375565,-0.0117857
T,16,1,0.1486189E+06,5750367E-03,0.9205E+01,-0.2745E+03,0.9980409,0.0232855,-0.0580709
T,17,1,0.1463152E+06,5751645E-03,-0.7218E+02,-0.3127E+02,0.9998552,-0.0155553,-0.0069041
T,18,1,0.1486199E+06,5752704E-03,-0.3046E+02,0.1705E+02,0.9999804,-0.0047345,-0.0041063
T,19,1,0.1476752E+06,5750228E-03,-0.1863E+03,-0.1048E+02,0.9907357,-0.1348299,-0.0162380
T,20,1,0.1479093E+06,5751880E-03,-0.2116E+03,-0.2080E+02,0.9951304,-0.0928050,-0.0332070
T,21,1,0.1477880E+06,5750162E-03,-0.1042E+03,-0.4690E+02,0.9984098,-0.0442759,-0.0348926
T,22,1,0.1470148E+06,5750693E-03,0.8484E+02,-0.4191E+01,0.9980524,0.0587818,-0.0208827
T,23,1,0.1497548E+06,5751139E-03,-0.1731E+02,-0.9684E+02,0.9989277,0.0234046,-0.0399450
T,24,1,0.1481490E+06,5750980E-03,0.3059E+00,0.2713E+02,0.9992928,-0.0348558,-0.0141024
T,25,1,0.1488322E+06,5751149E-03,0.2649E+02,-0.3999E+02,0.9955784,-0.0373328,-0.0861965
T,26,1,0.1499077E+06,5750165E-03,-0.2181E+03,-0.3966E+02,0.9941006,-0.0436457,-0.0992927
T,27,1,0.1490762E+06,5750793E-03,0.6604E+02,-0.1237E+03,0.9837294,0.0736026,0.1638874
T,28,1,0.1464257E+06,5751627E-03,-0.1133E+03,0.3637E+03,0.9971071,0.0238497,0.0721701
T,29,1,0.1484050E+06,5750728E-03,-0.2226E+03,0.9785E+02,0.9990276,-0.0398008,0.0189667
T,30,1,0.1482979E+06,5752236E-03,-0.2411E+03,0.9314E+02,0.9959439,-0.0594235,0.0675618
T,31,1,0.1476840E+06,5751279E-03,-0.3355E+02,-0.2997E+02,0.9983773,-0.0243747,-0.0514649
T,32,1,0.1470633E+06,5752912E-03,0.6494E+02,0.1902E+03,0.9994531,0.0141977,0.0298639
T,33,1,0.1465093E+06,5750199E-03,-0.5540E+02,0.8243E+02,0.9974833,0.0354943,0.0613772
T,34,1,0.1461465E+06,5751518E-03,-0.6876E+02,0.2322E+02,0.9992942,-0.0331383,-0.0176907
T,35,1,0.1487127E+06,5751712E-03,-0.2037E+01,-0.3483E+03,0.9961229,-0.0095474,-0.0874533
T,36,1,0.1462864E+06,5750295E-03,0.2974E+02,-0.1202E+03,0.9984896,-0.0155812,-0.0526861
T,37,1,0.1466686E+06,5752513E-03,-0.1509E+03,-0.3079E+02,0.9992965,-0.0277109,-0.0252721
T,38,1,0.1466453E+06,5752088E-03,0.2778E+02,0.1508E+03,0.9994176,0.0244947,-0.0237574
T,39,1,0.1489184E+06,5751476E-03,0.1383E+03,-0.2491E+02,0.9994043,0.0215548,-0.0269516
T,40,1,0.1487490E+06,5750580E-03,0.1243E+03,-0.2107E+03,0.9995118,0.0203522,-0.0237045
T,41,1,0.1478332E+06,5752503E-03,0.1939E+02,0.3875E+02,0.9993282,0.0155737,0.0331762
T,42,1,0.1479999E+06,5750063E-03,-0.2305E+03,0.6478E+02,0.9947496,-0.0062509,0.1021477
T,43,1,0.1485108E+06,5750597E-03,0.7728E+00,-0.5144E+02,0.9970327,-0.0036375,0.0768930
T,44,1,0.1466304E+06,5752251E-03,0.7200E+02,0.1311E+03,0.9964474,-0.0493124,0.0682709
T,45,1,0.1469326E+06,5752511E-03,-0.2130E+01,-0.3000E+02,0.9992181,-0.0180283,-0.0351881
T,46,1,0.1452580E+06,5750684E-03,-0.1400E+03,0.1275E+03,0.7613502,-0.4229222,0.4914089
T,47,1,0.1470321E+06,5750229E-03,0.7363E+01,0.1876E+03,0.9946081,0.0245971,0.1007457
T,48,1,0.1484840E+06,5752031E-03,-0.9925E+02,0.1199E+03,0.9983811,-0.0363998,0.0437067
T,49,1,0.1486533E+06,5751734E-03,0.1263E+02,-0.6503E+02,0.9996925,0.0246763,-0.0024283
T,50,1,0.1484767E+06,5751534E-03,-0.2329E+03,0.2202E+03,0.9971767,-0.0738565,-0.0135593
