T,1,1,0.4034573E+05,5752551E-03,0.2096E+03,-0.4880E+02,0.9920710,0.1255936,0.0046273
T,2,1,0.4010934E+05,5752586E-03,0.8798E+02,-0.1028E+03,0.9969323,0.0288360,-0.0727626
T,3,1,0.4014148E+05,5753411E-03,-0.3415E+03,-0.1965E+03,0.9982309,-0.0350161,-0.0480515
T,4,1,0.4035993E+05,5752997E-03,0.1176E+03,0.1506E+03,0.9978536,0.0555448,-0.0346848
T,5,1,0.4001831E+05,5755637E-03,0.3602E+03,0.3394E+03,0.9847904,0.0941562,0.1460222
T,6,1,0.3970962E+05,5751795E-03,0.1448E+03,-0.3910E+03,0.9856612,0.0324814,0.1655808
T,7,1,0.4098091E+05,5753857E-03,0.3038E+03,0.1205E+02,0.9992252,0.0355500,0.0168889
T,8,1,0.4000947E+05,5755255E-03,0.2776E+03,-0.1338E+03,0.9980669,0.0598709,-0.0166730
T,9,1,0.4006851E+05,5754888E-03,0.3120E+03,0.8576E+02,0.9596266,0.2759889,0.0542864
T,10,1,0.3975743E+05,5753715E-03,0.7423E+02,-0.8937E+02,0.9995934,0.0225935,-0.0173922
T,11,1,0.3785281E+05,5755346E-03,0.1300E+03,0.4851E+02,0.9990248,0.0307573,0.0316764
T,12,1,0.3956489E+05,5752275E-03,-0.1105E+03,-0.2410E+03,0.9704018,-0.2296515,0.0747036
T,13,1,0.4119579E+05,5753097E-03,0.2283E+02,-0.1302E+03,0.9896038,-0.0060143,-0.1436945
T,14,1,0.3965619E+05,5753985E-03,0.9073E+02,-0.2095E+03,0.9966173,-0.0410019,-0.0712243
T,15,1,0.3809378E+05,5754228E-03,0.1460E+02,0.7987E+02,0.9994359,0.0311770,0.0124828
T,16,1,0.4022773E+05,5753683E-03,-0.5407E+02,-0.1061E+03,0.9985915,-0.0293233,-0.0442178
T,17,1,0.3960566E+05,5755408E-03,-0.2188E+01,-0.4907E+02,0.9996558,0.0262016,0.0013375
T,18,1,0.4065692E+05,5753793E-03,-0.1101E+03,0.1049E+03,0.9996649,-0.0111010,0.0233850
T,19,1,0.4030525E+05,5753056E-03,0.1141E+03,-0.3645E+03,0.9926187,0.0947047,0.0757566
T,20,1,0.4037329E+05,5752156E-03,-0.2237E+03,-0.3731E+03,0.9857689,-0.0460928,-0.1616634
T,21,1,0.4107226E+05,5753410E-03,0.2079E+03,0.4897E+00,0.9907106,0.1318078,-0.0334552
T,22,1,0.3908059E+05,5754696E-03,0.2359E+03,-0.3574E+02,0.9804670,0.1912547,0.0458928
T,23,1,0.4095915E+05,5755331E-03,0.1383E+03,0.8088E+02,0.9993031,0.0308756,0.0209746
T,24,1,0.4003031E+05,5752038E-03,0.1041E+03,-0.8618E+02,0.9857234,-0.0220603,-0.1669214
T,25,1,0.3959666E+05,5754136E-03,-0.1413E+03,-0.2762E+02,0.9987854,0.0310843,-0.0382304
T,26,1,0.3948348E+05,5752209E-03,-0.2439E+03,0.6003E+03,0.9899079,-0.0606356,0.1280848
T,27,1,0.4077902E+05,5754231E-03,-0.2016E+03,-0.8129E+02,0.9796215,-0.1787062,-0.0916837
T,28,1,0.3853803E+05,5751292E-03,0.2475E+03,-0.2859E+03,0.9652880,0.0943151,-0.2435649
T,29,1,0.3962463E+05,5751753E-03,0.5750E+03,-0.1022E+03,0.9892216,0.1438021,-0.0275953
T,30,1,0.3925803E+05,5750685E-03,0.6995E+02,-0.1961E+03,0.9864428,0.0849826,-0.1403869
T,31,1,0.3929340E+05,5752121E-03,0.2801E+02,-0.1285E+03,0.9944382,-0.0007500,0.1053188
T,32,1,0.4183630E+05,5753297E-03,-0.1098E+03,0.2760E+03,0.9968382,0.0652466,0.0453479
T,33,1,0.3972058E+05,5751424E-03,0.4424E+02,0.1625E+03,0.9400887,0.3369086,0.0522099
T,34,1,0.3886103E+05,5754755E-03,0.3051E+03,0.1773E+02,0.9984357,-0.0169020,-0.0532960
T,35,1,0.3998703E+05,5752791E-03,0.1103E+03,0.2915E+03,0.9930600,0.0515666,0.1057014
T,36,1,0.3878283E+05,5752543E-03,0.1818E+02,-0.3003E+03,0.9963314,0.0152672,-0.0842061
T,37,1,0.3760318E+05,5754747E-03,-0.3014E+03,-0.1251E+03,0.9994070,-0.0343821,0.0018736
T,38,1,0.3819194E+05,5753778E-03,0.9532E+02,-0.8522E+03,0.6981060,0.2607962,-0.6668084
T,39,1,0.4013087E+05,5754584E-03,-0.5282E+03,0.1118E+03,0.9771742,-0.2120160,-0.0134049
T,40,1,0.3958196E+05,5753679E-03,-0.8375E+02,0.3350E+03,0.9980976,0.0613342,0.0062690
T,41,1,0.3900314E+05,5752471E-03,0.1597E+03,-0.2308E+03,0.9913345,0.0011496,0.1313569
T,42,1,0.4026825E+05,5750728E-03,0.4107E+03,0.3985E+03,0.9394005,0.3288860,0.0967509
T,43,1,0.4041137E+05,5754455E-03,0.2075E+03,0.8312E+02,0.9990058,-0.0300625,0.0329178
T,44,1,0.3937319E+05,5754421E-03,-0.3351E+03,-0.7548E+02,0.9958688,-0.0635131,-0.0648955
T,45,1,0.3914282E+05,5752788E-03,-0.1757E+03,0.2627E+03,0.9941831,-0.0671603,0.0841994
T,46,1,0.3969610E+05,5753032E-03,0.1582E+03,-0.5137E+02,0.9968500,-0.0019313,-0.0792864
T,47,1,0.3879851E+05,5753240E-03,0.6684E+03,-0.2375E+03,0.7623057,0.5230437,-0.3812024
T,48,1,0.4134748E+05,5754085E-03,-0.1688E+03,-0.4678E+02,0.9967440,-0.0796474,0.0125607
T,49,1,0.4049475E+05,5753074E-03,0.8855E+02,0.3357E+03,0.9945680,0.0254967,0.1009179
T,50,1,0.4069180E+05,5750470E-03,0.3293E+02,-0.3838E+03,0.9571761,0.0114933,-0.2892782
T,51,1,0.3876456E+05,5754216E-03,0.1066E+03,0.1980E+03,0.9982632,0.0505219,0.0302990
T,52,1,0.3904087E+05,5751414E-03,-0.7110E+03,0.3589E+03,0.9683863,0.1616530,0.1899901
T,53,1,0.4040655E+05,5754192E-03,-0.2531E+02,0.6797E+02,0.9956384,0.0811728,0.0459900
T,54,1,0.3935132E+05,5754003E-03,-0.1229E+03,0.9863E+03,0.9745292,0.0332372,0.2217838
T,55,1,0.3942284E+05,5755311E-03,0.2228E+03,-0.3747E+03,0.9800509,0.0141373,-0.1982433
T,56,1,0.4025469E+05,5754123E-03,0.2169E+02,-0.1787E+03,0.9987015,0.0504365,0.0071744
T,57,1,0.3919989E+05,5751824E-03,0.1943E+03,-0.2690E+03,0.9934699,0.0941073,-0.0645081
T,58,1,0.3886805E+05,5754881E-03,0.5607E+03,-0.5817E+03,0.9752042,-0.0750599,-0.2081891
T,59,1,0.3929764E+05,5752368E-03,-0.2774E+03,-0.1098E+03,0.9876593,0.1012166,-0.1195167
T,60,1,0.3954397E+05,5751221E-03,0.2567E+00,-0.4192E+03,0.9704931,-0.0299747,-0.2392587
T,61,1,0.4053880E+05,5752281E-03,-0.2589E+03,-0.1438E+03,0.9968556,-0.0636721,-0.0471669
T,62,1,0.4057093E+05,5754600E-03,0.4269E+03,-0.5703E+02,0.9767865,0.2050226,0.0620801
T,63,1,0.4069607E+05,5755174E-03,0.3943E+03,-0.4481E+03,0.9823767,0.1717984,-0.0736295
T,64,1,0.3882116E+05,5752345E-03,-0.6028E+02,-0.6640E+03,0.9926830,-0.0726787,-0.0964274
T,65,1,0.3945552E+05,5753910E-03,-0.3920E+02,-0.8399E+02,0.9488676,0.1500354,-0.2777401
T,66,1,0.3980751E+05,5753476E-03,0.2596E+03,-0.1417E+03,0.9648393,-0.0514167,-0.2577622
T,67,1,0.3922090E+05,5752479E-03,-0.3045E+03,0.6906E+02,0.9894635,-0.1122128,0.0914893
T,68,1,0.3901909E+05,5751188E-03,-0.6152E+03,-0.1475E+03,0.9868478,-0.1595815,0.0257911
T,69,1,0.3996844E+05,5751761E-03,0.7061E+02,-0.2277E+03,0.9410622,0.2941997,-0.1668784
T,70,1,0.4153805E+05,5753527E-03,-0.1168E+03,0.1840E+03,0.9980911,0.0434754,0.0438647
T,71,1,0.4043656E+05,5751200E-03,0.8394E+02,-0.1398E+03,0.9908581,0.1173978,-0.0664677
T,72,1,0.3874052E+05,5750677E-03,0.1519E+03,0.3403E+02,0.9886587,0.1385084,-0.0580467
T,73,1,0.3932647E+05,5751796E-03,0.8030E+03,-0.5869E+02,0.9889374,0.1381742,0.0539520
T,74,1,0.4181299E+05,5754605E-03,0.1947E+03,0.1495E+03,0.9960184,0.0836211,-0.0309010
T,75,1,0.4067819E+05,5755301E-03,0.2910E+02,-0.2524E+02,0.9989049,-0.0381356,-0.0271032
T,76,1,0.3821460E+05,5754351E-03,-0.2980E+02,-0.8637E+02,0.9977364,0.0512677,-0.0435177
T,77,1,0.3955634E+05,5751458E-03,0.1175E+04,-0.5781E+03,0.9649497,0.2560566,-0.0575071
T,78,1,0.3915633E+05,5754980E-03,0.3574E+03,-0.1298E+03,0.9843886,0.0849357,-0.1541593
T,79,1,0.3883350E+05,5751217E-03,-0.3235E+03,0.9683E+02,0.9817978,-0.0388916,-0.1859044
T,80,1,0.3870936E+05,5753343E-03,0.2025E+03,-0.6599E+02,0.9983934,0.0566136,-0.0023442
T,81,1,0.3987711E+05,5750930E-03,-0.4448E+02,0.7458E+03,0.9862001,0.0691937,0.1504045
T,82,1,0.3991360E+05,5753924E-03,0.1674E+03,0.7983E+02,0.9966937,0.0615074,0.0530897
